SEATTLE,NNP,B_new_team_city
",",",",O
Wash.,NNP,O
Seattle,NNP,B_new_team_city
Mariners,NNP,B_new_team
Executive,NNP,O
Vice,NNP,O
President,NNP,O
&,CC,O
General,NNP,O
Manager,NNP,O
of,IN,O
Baseball,NNP,O
Operations,NNP,O
Jerry,NNP,O
Dipoto,NNP,O
announced,VBD,O
today,NN,O
that,IN,O
the,DT,O
Mariners,NNS,B_new_team
have,VBP,O
acquired,VBN,O
LHP,NNP,B_player_position
Nestor,NNP,B_player_name
Cortes,NNP,I_player_name
Jr.,NNP,O
from,IN,O
New,NNP,O
York-AL,NNP,O
in,IN,O
exchange,NN,O
for,IN,O
international,JJ,O
bonus,NN,O
pool,NN,O
money,NN,O
.,.,O
Seattle,NNP,B_new_team_city
's,POS,O
40-man,JJ,O
roster,NN,O
is,VBZ,O
now,RB,O
at,IN,O
36,CD,O
players,NNS,O
.,.,O
