LOS,NNP,B_new_team_city
ANGELES,NNP,I_new_team_city
The,DT,O
Los,NNP,B_new_team_city
Angeles,NNP,I_new_team_city
Dodgers,NNP,B_new_team
have,VBP,O
acquired,VBN,O
right-handed,JJ,O
pitcher,NN,B_player_position
Brusdar,NNP,B_player_name
Graterol,NNP,B_player_name
",",",",O
minor,JJ,O
league,NN,O
outfielder,NN,B_player_position
Luke,NNP,B_player_name
Raley,NNP,I_player_name
and,CC,O
the,DT,O
67th,CD,O
pick,NN,O
in,IN,O
the,DT,O
2020,CD,O
First,NNP,O
Year,NNP,O
Player,NNP,O
draft,NN,O
from,IN,O
the,DT,O
Minnesota,NNP,O
Twins,NNP,O
in,IN,O
exchange,NN,O
for,IN,O
right-handed,JJ,O
pitcher,NN,B_player_position
Kenta,NNP,O
Maeda,NNP,O
",",",",O
minor,JJ,O
league,NN,O
catcher,NN,O
Jair,NNP,O
Camargo,NNP,O
and,CC,O
cash,NN,O
considerations,NNS,O
.,.,O
Graterol,NNP,B_player_name
",",",",O
21,CD,B_player_age
",",",",O
joins,VBZ,O
the,DT,O
Dodgers,NNS,B_new_team
after,IN,O
spending,VBG,O
five,CD,O
years,NNS,O
in,IN,O
the,DT,O
Twins,NNP,O
',POS,O
organization,NN,O
.,.,O
The,DT,O
right-hander,JJ,O
went,VBD,O
a,DT,O
combined,VBN,O
19-6,JJ,O
with,IN,O
a,DT,O
2.48,CD,O
ERA,NNP,O
(,(,O
59,CD,O
ER/214.0,NNP,O
IP,NNP,O
),),O
in,IN,O
51,CD,O
minor,JJ,O
league,NN,O
games,NNS,O
(,(,O
41,CD,O
starts,NNS,O
),),O
for,IN,O
the,DT,O
Twins,NNP,O
.,.,O
