SAN,NNP,B_new_team_city
DIEGO,NNP,I_new_team_city
The,DT,O
San,NNP,B_new_team_city
Diego,NNP,I_new_team_city
Padres,NNP,B_new_team
have,VBP,O
signed,VBN,O
right-handed,JJ,O
pitcher,NN,B_player_position
Pierce,NNP,B_player_name
Johnson,NNP,I_player_name
to,TO,O
a,DT,O
two-year,JJ,O
contract,NN,O
through,IN,O
the,DT,O
2021,CD,O
season,NN,O
with,IN,O
a,DT,O
club,NN,O
option,NN,O
for,IN,O
2022,CD,O
",",",",O
Executive,NNP,O
Vice,NNP,O
President/General,NNP,O
Manager,NNP,O
A.J,NNP,O
.,.,O
Preller,NNP,O
announced,VBD,O
today,NN,O
.,.,O
Johnson,NNP,I_player_name
",",",",O
28,CD,B_player_age
",",",",O
spent,VBD,O
the,DT,O
2019,CD,O
season,NN,O
with,IN,O
the,DT,O
Hanshin,NNP,O
Tigers,NNP,O
of,IN,O
Nippon,NNP,O
Professional,NNP,O
Baseball,NNP,O
in,IN,O
Japan,NNP,O
",",",",O
serving,VBG,O
as,IN,O
their,PRP$,O
primary,JJ,O
setup,NN,O
man,NN,O
and,CC,O
posting,VBG,O
the,DT,O
second-most,NN,O
holds,VBZ,O
(,(,O
40,CD,O
),),O
in,IN,O
the,DT,O
Central,NNP,O
League,NNP,O
.,.,O
The,DT,O
right-hander,JJ,O
went,VBD,O
2-3,JJ,O
with,IN,O
a,DT,O
1.38,CD,O
ERA,NNP,O
(,(,O
9,CD,O
ER,NNP,O
",",",",O
58.2,CD,O
IP,NNP,O
),),O
",",",",O
91,CD,O
strikeouts,NNS,O
against,IN,O
13,CD,O
walks,NNS,O
and,CC,O
allowed,VBN,O
just,RB,O
two,CD,O
home,NN,O
runs,NNS,O
across,IN,O
his,PRP$,O
58,CD,O
appearances,NNS,O
.,.,O
