SEATTLE,NNP,B_new_team_city
",",",",O
Wash.,NNP,O
Seattle,NNP,B_new_team_city
Mariners,NNP,B_new_team
Executive,NNP,O
Vice,NNP,O
President,NNP,O
&,CC,O
General,NNP,O
Manager,NNP,O
of,IN,O
Baseball,NNP,O
Operations,NNP,O
Jerry,NNP,O
Dipoto,NNP,O
announced,VBD,O
today,NN,O
that,IN,O
the,DT,O
Mariners,NNS,B_new_team
have,VBP,O
signed,VBN,O
free,JJ,O
agent,NN,O
infielder,NN,B_player_position
Patrick,NNP,B_player_name
Wisdom,NNP,I_player_name
to,TO,O
a,DT,O
one-year,JJ,O
contract,NN,O
.,.,O
Per,NNP,O
club,NN,O
policy,NN,O
",",",",O
the,DT,O
terms,NNS,O
of,IN,O
the,DT,O
contract,NN,O
were,VBD,O
not,RB,O
disclosed,VBN,O
.,.,O
Seattle,NNP,B_new_team_city
's,POS,O
40-man,JJ,O
roster,NN,O
is,VBZ,O
now,RB,O
at,IN,O
39,CD,O
players,NNS,O
.,.,O
Wisdom,NNP,I_player_name
",",",",O
28,CD,B_player_age
",",",",O
spent,VBD,O
the,DT,O
majority,NN,O
of,IN,O
last,JJ,O
season,NN,O
with,IN,O
Triple-A,NNP,O
Nashville,NNP,O
in,IN,O
the,DT,O
Rangers,NNPS,O
organization,NN,O
",",",",O
where,WRB,O
he,PRP,O
hit,VBD,O
31,CD,O
home,NN,O
runs,NNS,O
and,CC,O
74,CD,O
RBI,NNP,O
in,IN,O
107,CD,O
games,NNS,O
with,IN,O
a,DT,O
.240,NN,O
(,(,O
95x396,CD,O
),),O
batting,NN,O
average,NN,O
.,.,O
