CHICAGO,NNP,B_new_team_city
The,DT,O
Chicago,NNP,B_new_team_city
Cubs,NNP,B_new_team
today,NN,O
acquired,VBD,O
right-handed,JJ,O
pitcher,NN,B_player_position
Casey,NNP,B_player_name
Sadler,NNP,I_player_name
from,IN,O
the,DT,O
Los,NNP,O
Angeles,NNP,O
Dodgers,NNP,O
for,IN,O
minor,JJ,O
league,NN,O
infielder,NN,O
Clayton,NNP,O
Daniel,NNP,O
.,.,O
Chicago,NNP,B_new_team_city
's,POS,O
40-man,JJ,O
roster,NN,O
now,RB,O
stands,VBZ,O
at,IN,O
39,CD,O
players,NNS,O
.,.,O
Sadler,NNP,I_player_name
",",",",O
29,CD,B_player_age
",",",",O
combined,VBN,O
to,TO,O
go,VB,O
4-0,JJ,O
with,IN,O
one,CD,O
save,NN,O
and,CC,O
a,DT,O
2.14,CD,O
ERA,NNP,O
(,(,O
11,CD,O
ER/46.2,NNP,O
IP,NNP,O
),),O
in,IN,O
33,CD,O
big,JJ,O
league,NN,O
appearances,NNS,O
",",",",O
all,DT,O
but,CC,O
one,CD,O
in,IN,O
relief,NN,O
",",",",O
between,IN,O
the,DT,O
Tampa,NNP,O
Bay,NNP,O
Rays,NNP,O
and,CC,O
Dodgers,NNP,O
last,JJ,O
year,NN,O
.,.,O
