GLENDALE,NNP,O
",",",",O
Ariz,NNP,O
.,.,O
The,DT,O
Chicago,NNP,B_new_team_city
White,NNP,B_new_team
Sox,NNPS,I_new_team
have,VBP,O
agreed,VBN,O
to,TO,O
terms,NNS,O
on,IN,O
a,DT,O
one-year,JJ,O
",",",",O
$,$,B_contract_amount
3.5-million,JJ,I_contract_amount
contract,NN,O
with,IN,O
infielder,JJ,B_player_position
Leury,NNP,B_player_name
Garcia,NNP,I_player_name
",",",",O
which,WDT,O
includes,VBZ,O
a,DT,O
club,NN,O
option,NN,O
for,IN,O
2021,CD,O
.,.,O
Under,IN,O
terms,NNS,O
of,IN,O
the,DT,O
agreement,NN,O
",",",",O
Garcia,NNP,I_player_name
will,MD,O
receive,VB,O
$,$,B_contract_amount
3.25,CD,I_contract_amount
million,CD,I_contract_amount
in,IN,O
2020,CD,O
",",",",O
while,IN,O
the,DT,O
White,NNP,B_new_team
Sox,NNPS,I_new_team
hold,VB,O
a,DT,O
$,$,B_contract_amount
3.5-million,JJ,I_contract_amount
option,NN,O
for,IN,O
2021,CD,O
with,IN,O
a,DT,O
$,$,B_contract_amount
"250,000",CD,O
buyout,NN,O
.,.,O
Garcia,NNP,I_player_name
",",",",O
29,CD,B_player_age
",",",",O
previously,RB,O
had,VBD,O
agreed,VBN,O
to,TO,O
terms,NNS,O
on,IN,O
a,DT,O
one-year,JJ,O
",",",",O
$,$,B_contract_amount
3.25-million,JJ,O
contract,NN,O
on,IN,O
January,NNP,O
10,CD,O
to,TO,O
avoid,VB,O
arbitration,NN,O
.,.,O
