SAN,NNP,B_new_team_city
DIEGO,NNP,O
",",",",O
Calif,NNP,O
.,.,O
The,DT,O
San,NNP,B_new_team_city
Francisco,NNP,I_new_team_city
Giants,NNP,B_new_team
announced,VBD,O
today,NN,O
that,IN,O
they,PRP,O
have,VBP,O
signed,VBN,O
right-handed,JJ,O
pitcher,NN,B_player_position
Kevin,NNP,B_player_name
Gausman,NNP,I_player_name
to,TO,O
a,DT,O
one-year,JJ,O
contract,NN,O
for,IN,O
2020,CD,O
worth,JJ,O
$,$,B_contract_amount
9,CD,I_contract_amount
million,CD,I_contract_amount
.,.,O
Gausman,NNP,I_player_name
can,MD,O
make,VB,O
up,RP,O
to,TO,O
an,DT,O
additional,JJ,O
$,$,B_contract_amount
1,CD,O
million,CD,I_contract_amount
in,IN,O
performance,NN,O
bonuses,NNS,O
:,:,O
$,$,B_contract_amount
"250,000",CD,O
each,DT,O
for,IN,O
18,CD,O
",",",",O
22,CD,O
",",",",O
26,CD,O
and,CC,O
30,CD,O
games,NNS,O
started,VBD,O
as,IN,O
a,DT,O
pitcher,NN,B_player_position
.,.,O
Gausman,NNP,I_player_name
",",",",O
29,CD,B_player_age
",",",",O
split,NN,O
last,JJ,O
season,NN,O
with,IN,O
the,DT,O
Braves,NNS,O
and,CC,O
Reds,NNP,O
combining,VBG,O
for,IN,O
a,DT,O
3-9,JJ,O
record,NN,O
and,CC,O
a,DT,O
5.72,CD,O
ERA,NN,O
in,IN,O
31,CD,O
games,NNS,O
(,(,O
17,CD,O
starts,NNS,O
),),O
.,.,O
He,PRP,O
began,VBD,O
the,DT,O
season,NN,O
with,IN,O
Atlanta,NNP,O
",",",",O
going,VBG,O
3-7,JJ,O
with,IN,O
a,DT,O
6.19,CD,O
ERA,NN,O
in,IN,O
16,CD,O
starts,NNS,O
before,IN,O
being,VBG,O
claimed,VBN,O
by,IN,O
the,DT,O
Reds,NNP,O
in,IN,O
August,NNP,O
and,CC,O
going,VBG,O
0-2,JJ,O
with,IN,O
a,DT,O
4.03,CD,O
ERA,NN,O
in,IN,O
15,CD,O
games,NNS,O
(,(,O
one,CD,O
start,NN,O
),),O
.,.,O
