CHICAGO,NNP,B_new_team_city
The,DT,O
Chicago,NNP,B_new_team_city
Cubs,NNP,B_new_team
and,CC,O
right-handed,JJ,O
pitcher,NN,B_player_position
Jeremy,NNP,B_player_name
Jeffress,NNP,I_player_name
have,VBP,O
agreed,VBN,O
to,TO,O
terms,NNS,O
on,IN,O
a,DT,O
2020,CD,O
contract,NN,O
.,.,O
Terms,NNS,O
of,IN,O
the,DT,O
deal,NN,O
were,VBD,O
not,RB,O
disclosed,VBN,O
.,.,O
Chicago,NNP,B_new_team_city
's,POS,O
40-man,JJ,O
roster,NN,O
now,RB,O
stands,VBZ,O
at,IN,O
40,CD,O
players,NNS,O
.,.,O
Jeffress,NNP,I_player_name
",",",",O
32,CD,B_player_age
",",",",O
is,VBZ,O
a,DT,O
career,NN,O
28-11,JJ,O
with,IN,O
44,CD,O
saves,NNS,O
",",",",O
74,CD,O
holds,VBZ,O
and,CC,O
a,DT,O
3.16,CD,O
ERA,NNP,O
(,(,O
141,CD,O
ER/401.0,NNP,O
IP,NNP,O
),),O
in,IN,O
392,CD,O
major,JJ,O
league,NN,O
appearances,NNS,O
",",",",O
all,DT,O
but,CC,O
one,CD,O
in,IN,O
relief,NN,O
",",",",O
covering,VBG,O
all,DT,O
or,CC,O
part,NN,O
of,IN,O
10,CD,O
major,JJ,O
league,NN,O
seasons,NNS,O
with,IN,O
Milwaukee,NNP,O
(,(,O
2010,CD,O
",",",",O
2014-16,JJ,O
",",",",O
2017-19,JJ,O
),),O
",",",",O
Kansas,NNP,O
City,NNP,O
(,(,O
2011-12,JJ,O
),),O
",",",",O
Toronto,NNP,O
(,(,O
2013-14,JJ,O
),),O
and,CC,O
Texas,NNP,O
(,(,O
2016-17,JJ,O
),),O
.,.,O
