The,DT,O
New,NNP,B_new_team_city
York,NNP,I_new_team_city
Yankees,NNP,B_new_team
announced,VBD,O
today,NN,O
that,IN,O
they,PRP,O
have,VBP,O
acquired,VBN,O
minor,JJ,O
league,NN,O
3B,CD,B_player_position
James,NNP,B_player_name
Nelson,NNP,B_player_name
and,CC,O
cash,NN,O
considerations,NNS,O
from,IN,O
the,DT,O
Miami,NNP,O
Marlins,NNP,O
in,IN,O
exchange,NN,O
for,IN,O
LHP,NNP,O
Stephen,NNP,O
Tarpley,NNP,O
.,.,O
Nelson,NNP,B_player_name
",",",",O
22,CD,B_player_age
",",",",O
spent,VBD,O
the,DT,O
entire,JJ,O
2019,CD,O
season,NN,O
with,IN,O
Single-A,NNP,O
Jupiter,NNP,O
",",",",O
batting,VBG,O
.228,NN,O
(,(,O
98-for-429,CD,O
),),O
with,IN,O
36R,CD,O
",",",",O
13,CD,O
doubles,NNS,O
",",",",O
2,CD,O
triples,NNS,O
",",",",O
4HR,CD,O
and,CC,O
36RBI,CD,O
in,IN,O
121,CD,O
games,NNS,O
.,.,O
