PHOENIX,NNP,O
--,:,O
The,DT,O
Milwaukee,NNP,B_new_team_city
Brewers,NNPS,B_new_team
have,VBP,O
signed,VBN,O
outfielder,NN,B_player_position
Christian,NNP,B_player_name
Yelich,NNP,I_player_name
to,TO,O
a,DT,O
nine-year,JJ,O
contract,NN,O
through,IN,O
the,DT,O
2028,CD,O
season,NN,O
with,IN,O
a,DT,O
mutual,JJ,O
option,NN,O
for,IN,O
2029,CD,O
.,.,O
Yelich,VB,I_player_name
had,VBD,O
previously,RB,O
been,VBN,O
signed,VBN,O
through,IN,O
the,DT,O
2021,CD,O
season,NN,O
with,IN,O
a,DT,O
club,NN,O
option,NN,O
for,IN,O
2022,CD,O
.,.,O
The,DT,O
announcement,NN,O
was,VBD,O
made,VBN,O
by,IN,O
President,NNP,O
of,IN,O
Baseball,NNP,O
Operations,NNP,O
and,CC,O
General,NNP,O
Manager,NNP,O
David,NNP,O
Stearns,NNP,O
.,.,O
Yelich,NNP,I_player_name
",",",",O
28,CD,B_player_age
",",",",O
is,VBZ,O
a,DT,O
career,NN,O
.301/.383/.492,NN,O
hitter,NN,O
with,IN,O
139,CD,O
HR,NNP,O
",",",",O
500,CD,O
RBI,NNP,O
and,CC,O
124,CD,O
stolen,VBN,O
bases,NNS,O
in,IN,O
920,CD,O
games,NNS,O
with,IN,O
Miami,NNP,O
(,(,O
2013-17,JJ,O
),),O
and,CC,O
Milwaukee,NNP,B_new_team_city
(,(,O
2018-19,JJ,O
),),O
.,.,O
As,IN,O
a,DT,O
Brewer,NNP,O
",",",",O
he,PRP,O
is,VBZ,O
a,DT,O
career,NN,O
.327/.415/.631,NN,O
hitter,NN,O
with,IN,O
80,CD,O
HR,NNP,O
",",",",O
207,CD,O
RBI,NNP,O
and,CC,O
52,CD,O
stolen,VBN,O
bases,NNS,O
in,IN,O
277,CD,O
games,NNS,O
",",",",O
leading,VBG,O
the,DT,O
team,NN,O
to,TO,O
the,DT,O
postseason,NN,O
in,IN,O
both,DT,O
years,NNS,O
with,IN,O
the,DT,O
organization,NN,O
.,.,O
