BOSTON,NNP,B_new_team_city
",",",",O
MA,NNP,O
The,DT,O
Boston,NNP,B_new_team_city
Red,NNP,B_new_team
Sox,NNP,I_new_team
today,NN,O
signed,VBD,O
outfielder,JJR,B_player_position
Kevin,NNP,B_player_name
Pillar,NNP,B_player_name
to,TO,O
a,DT,O
one-year,JJ,O
contract,NN,O
for,IN,O
the,DT,O
2020,CD,O
season,NN,O
.,.,O
Red,NNP,B_new_team
Sox,NNP,I_new_team
Chief,NNP,O
Baseball,NNP,O
Officer,NNP,O
Chaim,NNP,O
Bloom,NNP,O
made,VBD,O
the,DT,O
announcement,NN,O
.,.,O
The,DT,O
Red,NNP,B_new_team
Sox,NNP,I_new_team
40-man,JJ,O
roster,NN,O
is,VBZ,O
now,RB,O
at,IN,O
40,CD,O
.,.,O
Pillar,NNP,B_player_name
",",",",O
31,CD,B_player_age
",",",",O
hit,VBN,O
.259,NNS,O
(,(,O
158-for-611,JJ,O
),),O
with,IN,O
14,CD,O
stolen,VBN,O
bases,NNS,O
last,JJ,O
season,NN,O
and,CC,O
set,VB,O
career,NN,O
highs,NNS,O
in,IN,O
home,NN,O
runs,NNS,O
(,(,O
21,CD,O
),),O
",",",",O
RBI,NNP,O
(,(,O
88,CD,O
),),O
",",",",O
slugging,VBG,O
percentage,NN,O
(,(,O
.432,NNP,O
),),O
",",",",O
OPS,NNP,O
(,(,O
.719,NNP,O
),),O
",",",",O
and,CC,O
triples,NNS,O
(,(,O
3,CD,O
),),O
in,IN,O
161,CD,O
games,NNS,O
for,IN,O
the,DT,O
Toronto,NNP,O
Blue,NNP,O
Jays,NNPS,O
and,CC,O
San,NNP,O
Francisco,NNP,O
Giants,NNP,O
.,.,O
A,DT,O
right-handed,JJ,O
hitter,NN,O
",",",",O
he,PRP,O
batted,VBD,O
.278,NNP,O
(,(,O
45-for-162,JJ,O
),),O
and,CC,O
slugged,VBD,O
.519,NNP,O
against,IN,O
left-handed,JJ,O
pitchers,NNS,O
in,IN,O
2019,CD,O
",",",",O
hitting,VBG,O
nine,CD,O
home,NN,O
runs,NNS,O
with,IN,O
only,RB,O
15,CD,O
strikeouts,NNS,O
.,.,O
The,DT,O
three-time,JJ,O
Gold,NNP,O
Glove,NNP,O
Award,NNP,O
finalist,NN,O
(,(,O
2015-17,JJ,O
),),O
appeared,VBD,O
in,IN,O
133,CD,O
games,NNS,O
in,IN,O
center,NN,O
field,NN,O
and,CC,O
27,CD,O
in,IN,O
right,JJ,O
field,NN,O
",",",",O
recording,VBG,O
six,CD,O
assists,NNS,O
and,CC,O
two,CD,O
double,JJ,O
plays,NNS,O
.,.,O
