ST.,NNP,B_new_team_city
LOUIS,NNP,I_new_team_city
",",",",O
MO.,NNP,O
",",",",O
January,NNP,O
22,CD,O
",",",",O
2020,CD,O
The,DT,O
St.,NNP,B_new_team_city
Louis,NNP,I_new_team_city
Cardinals,NNP,B_new_team
announced,VBD,O
today,NN,O
that,IN,O
they,PRP,O
have,VBP,O
agreed,VBN,O
to,TO,O
terms,NNS,O
with,IN,O
free-agent,JJ,O
catcher,NN,B_player_position
Matt,NNP,B_player_name
Wieters,NNP,I_player_name
(,(,O
pronounced,JJ,O
WEE-ters,NNS,O
),),O
on,IN,O
a,DT,O
one-year,JJ,O
contract,NN,O
for,IN,O
the,DT,O
upcoming,JJ,O
2020,CD,O
season,NN,O
.,.,O
Wieters,NNS,I_player_name
",",",",O
33,CD,B_player_age
",",",",O
returns,NNS,O
to,TO,O
the,DT,O
Cardinals,NNS,B_new_team
for,IN,O
a,DT,O
second-straight,JJ,O
season,NN,O
.,.,O
He,PRP,O
signed,VBD,O
with,IN,O
St.,NNP,B_new_team_city
Louis,NNP,I_new_team_city
on,IN,O
February,NNP,O
27,CD,O
last,JJ,O
year,NN,O
as,IN,O
a,DT,O
non-roster,JJ,O
invitee,NN,O
",",",",O
and,CC,O
was,VBD,O
a,DT,O
key,JJ,O
member,NN,O
of,IN,O
the,DT,O
Redbirds,NNP,O
',POS,O
N.L,NNP,O
.,.,O
Central,NNP,O
Division-winning,NNP,O
club,NN,O
",",",",O
appearing,VBG,O
in,IN,O
67,CD,O
games,NNS,O
(,(,O
54,CD,O
starts,NNS,O
),),O
.,.,O
