PHOENIX,NNP,O
-,:,O
The,DT,O
Milwaukee,NNP,B_new_team_city
Brewers,NNPS,B_new_team
have,VBP,O
signed,VBN,O
right-handed,JJ,O
pitcher,NN,B_player_position
Freddy,NNP,B_player_name
Peralta,NNP,I_player_name
to,TO,O
a,DT,O
five-year,JJ,O
contract,NN,O
through,IN,O
2024,CD,O
with,IN,O
club,NN,O
options,NNS,O
for,IN,O
2025,CD,O
and,CC,O
2026,CD,O
.,.,O
The,DT,O
announcement,NN,O
was,VBD,O
made,VBN,O
by,IN,O
President,NNP,O
of,IN,O
Baseball,NNP,O
Operations,NNP,O
and,CC,O
General,NNP,O
Manager,NNP,O
David,NNP,O
Stearns,NNP,O
.,.,O
We,PRP,O
are,VBP,O
happy,JJ,O
to,TO,O
announce,VB,O
that,IN,O
we,PRP,O
have,VBP,O
reached,VBN,O
a,DT,O
multi-year,JJ,O
extension,NN,O
with,IN,O
Freddy,NNP,B_player_name
that,WDT,O
can,MD,O
keep,VB,O
him,PRP,O
in,IN,O
a,DT,O
Brewers,NNP,B_new_team
uniform,NN,O
for,IN,O
the,DT,O
better,JJR,O
part,NN,O
of,IN,O
this,DT,O
decade,NN,O
",",",",O
said,VBD,O
Stearns,NNP,O
.,.,O
During,IN,O
the,DT,O
initial,JJ,O
stages,NNS,O
of,IN,O
his,PRP$,O
career,NN,O
",",",",O
Freddy,NNP,B_player_name
has,VBZ,O
demonstrated,VBN,O
numerous,JJ,O
qualities,NNS,O
that,IN,O
we,PRP,O
believe,VBP,O
will,MD,O
make,VB,O
him,PRP,O
a,DT,O
quality,NN,O
Major,NNP,O
League,NNP,O
pitcher,NN,B_player_position
for,IN,O
years,NNS,O
to,TO,O
come,VB,O
.,.,O
His,PRP$,O
talent,NN,O
combined,VBN,O
with,IN,O
his,PRP$,O
intellect,NN,O
and,CC,O
work,NN,O
ethic,RB,O
give,VB,O
him,PRP,O
a,DT,O
great,JJ,O
base,NN,O
from,IN,O
which,WDT,O
to,TO,O
build,VB,O
.,.,O
Peralta,NNP,I_player_name
",",",",O
23,CD,B_player_age
",",",",O
was,VBD,O
acquired,VBN,O
from,IN,O
Seattle,NNP,O
on,IN,O
Dec.,NNP,O
9,CD,O
",",",",O
2015,CD,O
as,IN,O
part,NN,O
of,IN,O
a,DT,O
four-player,JJ,O
trade,NN,O
in,IN,O
which,WDT,O
first,JJ,O
baseman,NN,O
Adam,NNP,O
Lind,NNP,O
was,VBD,O
sent,VBN,O
to,TO,O
the,DT,O
Mariners,NNPS,O
.,.,O
He,PRP,O
has,VBZ,O
gone,VBN,O
13-7,JJ,O
with,IN,O
a,DT,O
4.79,CD,O
ERA,NN,O
in,IN,O
55,CD,O
games,NNS,O
(,(,O
22,CD,O
starts,NNS,O
),),O
in,IN,O
his,PRP$,O
Major,NNP,O
League,NNP,O
career,NN,O
",",",",O
all,DT,O
with,IN,O
Milwaukee,NNP,B_new_team_city
(,(,O
2018-19,JJ,O
),),O
",",",",O
while,IN,O
holding,VBG,O
opponents,NNS,O
to,TO,O
a,DT,O
.221,JJ,O
batting,NN,O
average,NN,O
with,IN,O
211,CD,O
strikeouts,NNS,O
in,IN,O
just,RB,O
163.1,CD,O
innings,NNS,O
pitched,VBN,O
.,.,O
