DETROIT,NNP,B_new_team_city
The,DT,O
Detroit,NNP,B_new_team_city
Tigers,NNP,B_new_team
have,VBP,O
agreed,VBN,O
to,TO,O
terms,NNS,O
with,IN,O
outfielder,NN,B_player_position
Cameron,NNP,B_player_name
Maybin,NNP,I_player_name
on,IN,O
a,DT,O
one-year,JJ,O
Major,NNP,O
League,NNP,O
contract,NN,O
.,.,O
Cameron,NNP,B_player_name
is,VBZ,O
a,DT,O
dynamic,JJ,O
outfielder,NN,B_player_position
that,IN,O
we,PRP,O
can,MD,O
rely,VB,O
on,IN,O
for,IN,O
solid,JJ,O
play,NN,O
in,IN,O
both,CC,O
the,DT,O
field,NN,O
and,CC,O
at,IN,O
the,DT,O
plate,NN,O
",",",",O
said,VBD,O
Al,NNP,O
Avila,NNP,O
",",",",O
Detroit,NNP,B_new_team_city
Tigers,NNP,B_new_team
Executive,NNP,O
Vice,NNP,O
President,NNP,O
of,IN,O
Baseball,NNP,O
Operations,NNP,O
and,CC,O
General,NNP,O
Manager,NNP,O
.,.,O
His,PRP$,O
veteran,NN,O
presence,NN,O
will,MD,O
be,VB,O
an,DT,O
asset,NN,O
to,TO,O
our,PRP$,O
lineup,NN,O
and,CC,O
we,PRP,O
're,VBP,O
excited,VBN,O
to,TO,O
have,VB,O
him,PRP,O
back,RB,O
with,IN,O
the,DT,O
organization,NN,O
.,.,O
Maybin,NNP,I_player_name
",",",",O
32,CD,B_player_age
",",",",O
began,VBD,O
the,DT,O
2019,CD,O
regular,JJ,O
season,NN,O
in,IN,O
the,DT,O
Cleveland,NNP,O
Indians,NNPS,O
organization,NN,O
before,IN,O
being,VBG,O
traded,VBN,O
to,TO,O
the,DT,O
New,NNP,O
York,NNP,O
Yankees,NNP,O
on,IN,O
April,NNP,O
25,CD,O
.,.,O
In,IN,O
82,CD,O
games,NNS,O
at,IN,O
the,DT,O
Major,NNP,O
League,NNP,O
level,NN,O
with,IN,O
the,DT,O
Yankees,NNS,O
",",",",O
Maybin,NNP,I_player_name
hit,VBD,O
.285/.364/.494,NNS,O
with,IN,O
17,CD,O
doubles,NNS,O
",",",",O
a,DT,O
career-high,JJ,O
11,CD,O
home,NN,O
runs,NNS,O
and,CC,O
32,CD,B_player_age
RBI,NNP,O
.,.,O
