The,DT,O
Detroit,NNP,B_new_team_city
Tigers,NNP,B_new_team
today,NN,O
announced,VBD,O
that,IN,O
they,PRP,O
have,VBP,O
acquired,VBN,O
LHP,NNP,B_player_position
Joey,NNP,B_player_name
Wentz,NNP,I_player_name
and,CC,O
OF,NNP,B_player_position
Travis,NNP,B_player_name
Demeritte,NNP,I_player_name
from,IN,O
the,DT,O
Atlanta,NNP,O
Braves,NNP,O
in,IN,O
exchange,NN,O
for,IN,O
RHP,NNP,O
Shane,NNP,O
Greene,NNP,O
.,.,O
Wentz,NNP,I_player_name
",",",",O
who,WP,O
is,VBZ,O
21-years,JJ,O
old,JJ,O
and,CC,O
stands,VBZ,O
6-5,JJ,O
",",",",O
210-pounds,JJ,O
",",",",O
is,VBZ,O
rated,VBN,O
as,IN,O
the,DT,O
seventh-best,JJ,O
prospect,NN,O
in,IN,O
the,DT,O
Braves,NNP,O
organization,NN,O
",",",",O
according,VBG,O
to,TO,O
MLB,NNP,O
Pipeline,NNP,O
.,.,O
In,IN,O
20,CD,O
starts,NNS,O
this,DT,O
season,NN,O
with,IN,O
Double,NNP,O
A,NNP,O
Mississippi,NNP,O
",",",",O
Wentz,NNP,I_player_name
has,VBZ,O
posted,VBN,O
a,DT,O
5-8,JJ,O
record,NN,O
with,IN,O
a,DT,O
4.72,CD,O
ERA,NNP,O
(,(,O
103.0IP/54ER,CD,O
),),O
and,CC,O
100,CD,O
strikeouts,NNS,O
.,.,O
He,PRP,O
currently,RB,O
ranks,VBZ,O
eighth,NN,O
in,IN,O
the,DT,O
Southern,NNP,O
League,NNP,O
in,IN,O
strikeouts,NNS,O
",",",",O
while,IN,O
he,PRP,O
is,VBZ,O
10th,JJ,O
in,IN,O
innings,NNS,O
pitched,VBN,O
.,.,O
Wentz,NNP,I_player_name
",",",",O
who,WP,O
was,VBD,O
named,VBN,O
the,DT,O
Most,RBS,O
Outstanding,NNP,O
Pitcher,NNP,O
in,IN,O
the,DT,O
South,NNP,O
Atlantic,NNP,O
League,NNP,O
in,IN,O
2017,CD,O
",",",",O
has,VBZ,O
started,VBN,O
74,CD,O
games,NNS,O
in,IN,O
his,PRP$,O
professional,JJ,O
career,NN,O
",",",",O
compiling,VBG,O
a,DT,O
17-19,JJ,O
record,NN,O
with,IN,O
a,DT,O
3.31,CD,O
ERA,NNP,O
(,(,O
345.2IP/127ER,CD,O
),),O
and,CC,O
358,CD,O
strikeouts,NNS,O
.,.,O
Wentz,NNP,I_player_name
was,VBD,O
selected,VBN,O
in,IN,O
the,DT,O
Competitive,NNP,O
Balance,NNP,O
Round,NNP,O
A,NNP,O
of,IN,B_player_position
the,DT,O
2016,CD,O
draft,NN,O
out,IN,O
of,IN,B_player_position
Shawnee,NNP,O
Mission,NNP,O
East,NNP,O
High,NNP,O
School,NNP,O
(,(,O
KS,NNP,O
),),O
.,.,O
