The,DT,O
Washington,NNP,B_new_team_city
Nationals,NNP,B_new_team
acquired,VBD,O
right-handed,JJ,O
pitcher,NN,B_player_position
Ryne,NNP,B_player_name
Harper,NNP,I_player_name
from,IN,O
the,DT,O
Minnesota,NNP,O
Twins,NNP,O
in,IN,O
exchange,NN,O
for,IN,O
right-handed,JJ,O
pitcher,NN,B_player_position
Hunter,NNP,O
McMahon,NNP,O
on,IN,O
Wednesday,NNP,O
.,.,O
Nationals,NNP,B_new_team
President,NNP,O
of,IN,O
Baseball,NNP,O
Operations,NNP,O
and,CC,O
General,NNP,O
Manager,NNP,O
Mike,NNP,O
Rizzo,NNP,O
made,VBD,O
the,DT,O
announcement,NN,O
.,.,O
Harper,NNP,I_player_name
",",",",O
30,CD,B_player_age
",",",",O
went,VBD,O
4-2,JJ,O
with,IN,O
one,CD,O
save,NN,O
and,CC,O
a,DT,O
3.81,CD,O
ERA,NN,O
in,IN,O
his,PRP$,O
first,JJ,O
Major,NNP,O
League,NNP,O
season,NN,O
in,IN,O
2019,CD,O
.,.,O
He,PRP,O
struck,VBD,O
out,RP,O
50,CD,O
batters,NNS,O
and,CC,O
issued,VBD,O
10,CD,O
walks,NNS,O
in,IN,O
61,CD,O
appearances,NNS,O
out,IN,O
of,IN,O
Minnesota,NNP,O
's,POS,O
bullpen,NN,O
.,.,O
