DETROIT,NNP,B_new_team_city
The,DT,O
Detroit,NNP,B_new_team_city
Tigers,NNP,B_new_team
have,VBP,O
agreed,VBN,O
to,TO,O
terms,NNS,O
with,IN,O
catcher,NN,B_player_position
Austin,NNP,B_player_name
Romine,NNP,I_player_name
on,IN,O
a,DT,O
one-year,JJ,O
Major,NNP,O
League,NNP,O
contract,NN,O
.,.,O
Romine,NNP,I_player_name
",",",",O
31,CD,B_player_age
",",",",O
played,VBN,O
in,IN,O
73,CD,O
games,NNS,O
with,IN,O
the,DT,O
New,NNP,O
York,NNP,O
Yankees,NNP,O
in,IN,O
2019,CD,O
",",",",O
hitting,VBG,O
.281/.310/.439,NN,O
with,IN,O
12,CD,O
doubles,NNS,O
",",",",O
eight,CD,O
home,NN,O
runs,NNS,O
and,CC,O
35,CD,O
RBI,NNP,O
in,IN,O
73,CD,O
games,NNS,O
.,.,O
He,PRP,O
established,VBD,O
career,NN,O
highs,NNS,O
in,IN,O
batting,VBG,O
average,JJ,O
",",",",O
on-base,JJ,O
percentage,NN,O
",",",",O
slugging,VBG,O
percentage,NN,O
and,CC,O
hits,NNS,O
(,(,O
64,CD,O
),),O
",",",",O
while,IN,O
tying,VBG,O
his,PRP$,O
career,NN,O
high,NN,O
in,IN,O
doubles,NNS,O
.,.,O
Over,IN,O
his,PRP$,O
final,JJ,O
39,CD,O
games,NNS,O
of,IN,O
the,DT,O
season,NN,O
",",",",O
he,PRP,O
hit,VBD,O
.333/.370/.548,JJ,O
with,IN,O
nine,CD,O
doubles,NNS,O
",",",",O
six,CD,O
home,NN,O
runs,NNS,O
and,CC,O
19,CD,O
RBI,NNP,O
.,.,O
