SEATTLE,NNP,B_new_team_city
",",",",O
Wash.,NNP,O
Seattle,NNP,B_new_team_city
Mariners,NNP,B_new_team
Executive,NNP,O
Vice,NNP,O
President,NNP,O
&,CC,O
General,NNP,O
Manager,NNP,O
of,IN,O
Baseball,NNP,O
Operations,NNP,O
Jerry,NNP,O
Dipoto,NNP,O
announced,VBD,O
today,NN,O
that,IN,O
Mariners,NNS,B_new_team
have,VBP,O
signed,VBN,O
free,JJ,O
agent,NN,O
RHP,NNP,B_player_position
Kendall,NNP,B_player_name
Graveman,NNP,I_player_name
to,TO,O
a,DT,O
one-year,JJ,O
contract,NN,O
.,.,O
Seattle,NNP,B_new_team_city
's,POS,O
40-man,JJ,O
Major,NNP,O
League,NNP,O
roster,NN,O
is,VBZ,O
now,RB,O
at,IN,O
38,CD,O
players,NNS,O
.,.,O
Per,NNP,O
club,NN,O
policy,NN,O
",",",",O
the,DT,O
terms,NNS,O
of,IN,O
the,DT,O
contract,NN,O
were,VBD,O
not,RB,O
disclosed,VBN,O
.,.,O
