ATLANTA,NNP,B_new_team_city
--,:,O
The,DT,O
Atlanta,NNP,B_new_team_city
Braves,NNP,B_new_team
tonight,VBD,O
signed,VBN,O
RHP,NNP,B_player_position
Chris,NNP,B_player_name
Martin,NNP,I_player_name
to,TO,O
a,DT,O
two-year,JJ,O
contract,NN,O
worth,IN,O
$,$,B_contract_amount
14,CD,I_contract_amount
million,CD,I_contract_amount
.,.,O
Martin,NNP,I_player_name
will,MD,O
make,VB,O
$,$,B_contract_amount
7,CD,O
million,CD,I_contract_amount
in,IN,O
each,DT,O
year,NN,O
of,IN,O
the,DT,O
deal,NN,O
.,.,O
The,DT,O
Braves,NNPS,B_new_team
now,RB,O
have,VBP,O
39,CD,O
players,NNS,O
on,IN,O
the,DT,O
club,NN,O
's,POS,O
40-man,JJ,O
roster,NN,O
.,.,O
Martin,NNP,I_player_name
",",",",O
33,CD,B_player_age
",",",",O
finished,VBN,O
last,JJ,O
season,NN,O
with,IN,O
the,DT,O
Braves,NNS,B_new_team
after,IN,O
the,DT,O
club,NN,O
acquired,VBD,O
him,PRP,O
at,IN,O
the,DT,O
July,NNP,O
31,CD,O
trade,NN,O
deadline,NN,O
from,IN,O
Texas,NNP,O
for,IN,O
LHP,NNP,O
Kolby,NNP,O
Allard,NNP,O
.,.,O
The,DT,O
righty,NN,O
appeared,VBD,O
in,IN,O
58,CD,O
games,NNS,O
between,IN,O
the,DT,O
two,CD,O
clubs,NNS,O
",",",",O
compiling,VBG,O
a,DT,O
3.40,CD,O
ERA,NNP,O
(,(,O
21,CD,O
ER/55.2,NNP,O
IP,NNP,O
),),O
with,IN,O
four,CD,O
saves,NNS,O
and,CC,O
a,DT,O
22.0,CD,O
K/BB,NNP,O
ratio,NN,O
(,(,O
65,CD,O
strikeouts/5,NN,O
walks,NNS,O
),),O
.,.,O
He,PRP,O
went,VBD,O
1-1,JJ,O
with,IN,O
a,DT,O
4.08,CD,O
ERA,NNP,O
(,(,O
8,CD,O
ER/17.2,NNP,O
IP,NNP,O
),),O
in,IN,O
20,CD,O
games,NNS,O
for,IN,O
the,DT,O
Braves,NNP,B_new_team
",",",",O
striking,VBG,O
out,RP,O
22,CD,O
and,CC,O
walking,VBG,O
just,RB,O
one,CD,O
.,.,O
