BOSTON,NNP,B_new_team_city
",",",",O
MA,NNP,O
The,DT,O
Boston,NNP,B_new_team_city
Red,NNP,B_new_team
Sox,NNP,I_new_team
today,NN,O
claimed,VBD,O
right-handed,JJ,O
pitcher,NN,B_player_position
Phillips,NNP,B_player_name
Valdez,NNP,I_player_name
off,IN,O
waivers,NNS,O
from,IN,O
the,DT,O
Seattle,NNP,O
Mariners,NNP,O
.,.,O
To,TO,O
make,VB,O
room,NN,O
on,IN,O
the,DT,O
40-man,JJ,O
roster,NN,O
",",",",O
the,DT,O
Red,NNP,B_new_team
Sox,NNP,I_new_team
placed,VBD,O
second,JJ,O
baseman,NN,O
Dustin,NNP,O
Pedroia,NNP,O
on,IN,O
the,DT,O
60-day,JJ,O
injured,JJ,O
list,NN,O
.,.,O
Chief,NNP,O
Baseball,NNP,O
Officer,NNP,O
Chaim,NNP,O
Bloom,NNP,O
made,VBD,O
the,DT,O
announcement,NN,O
.,.,O
Valdez,NNP,I_player_name
",",",",O
28,CD,B_player_age
",",",",O
saw,VBD,O
the,DT,O
first,JJ,O
action,NN,O
of,IN,O
his,PRP$,O
major,JJ,O
league,NN,O
career,NN,O
with,IN,O
the,DT,O
Texas,NNP,O
Rangers,NNPS,O
last,JJ,O
season,NN,O
and,CC,O
posted,VBD,O
a,DT,O
3.94,CD,O
ERA,NNP,O
(,(,O
7,CD,O
ER/16.0,NNP,O
IP,NNP,O
),),O
with,IN,O
nine,CD,O
walks,NNS,O
and,CC,O
18,CD,O
strikeouts,NNS,O
over,IN,O
11,CD,O
appearances,NNS,O
",",",",O
all,DT,O
in,IN,O
relief,NN,O
.,.,O
