The,DT,O
Washington,NNP,B_new_team_city
Nationals,NNP,B_new_team
agreed,VBD,O
to,TO,O
terms,NNS,O
on,IN,O
a,DT,O
three-year,JJ,O
contract,NN,O
with,IN,O
right-handed,JJ,O
pitcher,NN,B_player_position
Will,NNP,B_player_name
Harris,NNP,I_player_name
on,IN,O
Friday,NNP,O
.,.,O
Nationals,NNP,B_new_team
President,NNP,O
of,IN,O
Baseball,NNP,O
Operations,NNP,O
and,CC,O
General,NNP,O
Manager,NNP,O
Mike,NNP,O
Rizzo,NNP,O
made,VBD,O
the,DT,O
announcement,NN,O
.,.,O
Harris,NNP,I_player_name
",",",",O
35,CD,B_player_age
",",",",O
joins,VBZ,O
the,DT,O
Nationals,NNS,B_new_team
after,IN,O
going,VBG,O
4-1,JJ,O
with,IN,O
four,CD,O
saves,NNS,O
and,CC,O
a,DT,O
1.50,CD,O
ERA,NN,O
in,IN,O
68,CD,O
games,NNS,O
for,IN,O
the,DT,O
Houston,NNP,O
Astros,NNP,O
in,IN,O
2019,CD,O
.,.,O
He,PRP,O
struck,VBD,O
out,RP,O
62,CD,O
batters,NNS,O
",",",",O
walked,VBD,O
14,CD,O
and,CC,O
posted,VBD,O
a,DT,O
.196,JJ,O
opponents,NNS,O
',POS,O
batting,NN,O
average,NN,O
in,IN,O
his,PRP$,O
eighth,JJ,O
Major,NNP,O
League,NNP,O
season,NN,O
.,.,O
