LOS,NNP,B_new_team_city
ANGELES,NNP,I_new_team_city
The,DT,O
Los,NNP,B_new_team_city
Angeles,NNP,I_new_team_city
Dodgers,NNP,B_new_team
have,VBP,O
acquired,VBN,O
infielder,VBP,B_player_position
Clayton,NNP,B_player_name
Daniel,NNP,I_player_name
from,IN,O
the,DT,O
Chicago,NNP,O
Cubs,NNP,O
in,IN,O
exchange,NN,O
for,IN,O
right-handed,JJ,O
pitcher,NN,O
Casey,NNP,O
Sadler,NNP,O
.,.,O
Daniel,NNP,I_player_name
",",",",O
24,CD,B_player_age
",",",",O
has,VBZ,O
been,VBN,O
with,IN,O
the,DT,O
Cubs,NNP,O
',POS,O
organization,NN,O
for,IN,O
two,CD,O
seasons,NNS,O
",",",",O
batting,VBG,O
a,DT,O
combined,VBN,O
.290,NN,O
(,(,O
127-for-438,JJ,O
),),O
with,IN,O
72,CD,O
runs,NNS,O
scored,VBD,O
and,CC,O
36,CD,O
RBI,NNP,O
across,IN,O
four,CD,O
different,JJ,O
minor,JJ,O
league,NN,O
levels,NNS,O
.,.,O
Last,JJ,O
season,NN,O
",",",",O
the,DT,O
Alabama,NNP,O
native,JJ,O
split,VBD,O
his,PRP$,O
time,NN,O
between,IN,O
Low-A,NNP,O
South,NNP,O
Bend,NNP,O
and,CC,O
Double-A,NNP,O
Tennessee,NNP,O
",",",",O
hitting,VBG,O
a,DT,O
combined,VBN,O
.305,NN,O
(,(,O
73-for-239,JJ,O
),),O
with,IN,O
11,CD,O
doubles,NNS,O
",",",",O
two,CD,O
homers,NNS,O
and,CC,O
21,CD,O
RBI,NNP,O
.,.,O
He,PRP,O
was,VBD,O
originally,RB,O
drafted,VBN,O
in,IN,O
the,DT,O
31st,CD,O
round,NN,O
of,IN,O
the,DT,O
2018,CD,O
First,NNP,O
Year,NNP,O
Player,NNP,O
Draft,NNP,O
out,IN,O
of,IN,O
Jacksonville,NNP,O
State,NNP,O
University,NNP,O
.,.,O
