The,DT,O
Atlanta,NNP,B_new_team_city
Braves,NNP,B_new_team
today,NN,O
acquired,VBD,O
C,NNP,B_player_position
John,NNP,B_player_name
Ryan,NNP,I_player_name
Murphy,NNP,I_player_name
from,IN,O
the,DT,O
Arizona,NNP,O
Diamondbacks,NNP,O
in,IN,O
exchange,NN,O
for,IN,O
cash,NN,O
considerations,NNS,O
.,.,O
Murphy,NNP,I_player_name
",",",",O
28,CD,B_player_age
",",",",O
is,VBZ,O
batting,VBG,O
.177/.250/.419,NNP,O
in,IN,O
25,CD,O
games,NNS,O
for,IN,O
Arizona,NNP,O
this,DT,O
season,NN,O
",",",",O
with,IN,O
four,CD,O
home,NN,O
runs,NNS,O
and,CC,O
seven,CD,O
RBI,NNP,O
over,IN,O
62,CD,O
at-bats,NNS,O
.,.,O
He,PRP,O
has,VBZ,O
thrown,VBN,O
out,RP,O
1-of-4,JJ,O
would-be,JJ,O
basestealers,NNS,O
and,CC,O
picked,VBD,O
off,RP,O
one,CD,O
runner,NN,O
in,IN,O
151.0,CD,O
innings,NNS,O
behind,IN,O
the,DT,O
plate,NN,O
.,.,O
