DETROIT,NNP,B_new_team_city
The,DT,O
Detroit,NNP,B_new_team_city
Tigers,NNP,B_new_team
today,NN,O
claimed,VBD,O
the,DT,O
contract,NN,O
of,IN,O
right-handed,JJ,O
pitcher,NN,B_player_position
David,NNP,B_player_name
McKay,NNP,I_player_name
from,IN,O
the,DT,O
Seattle,NNP,O
Mariners,NNP,O
.,.,O
McKay,NNP,I_player_name
",",",",O
24,CD,B_player_age
",",",",O
is,VBZ,O
currently,RB,O
ranked,VBN,O
as,IN,O
the,DT,O
28th-best,JJ,O
prospect,NN,O
in,IN,O
the,DT,O
Mariners,NNP,O
organization,NN,O
by,IN,O
MLB,NNP,O
Pipeline,NNP,O
.,.,O
McKay,NNP,I_player_name
",",",",O
who,WP,O
stands,VBZ,O
at,IN,O
6-3,JJ,O
",",",",O
205,CD,O
pounds,NNS,O
",",",",O
has,VBZ,O
spent,VBN,O
most,JJS,O
of,IN,O
the,DT,O
2019,CD,O
season,NN,O
with,IN,O
Triple,NNP,O
A,NNP,O
Tacoma,NNP,O
",",",",O
posting,VBG,O
a,DT,O
3-1,JJ,O
record,NN,O
with,IN,O
a,DT,O
5.15,CD,O
ERA,NNP,O
(,(,O
43.2IP/25ER,CD,O
),),O
and,CC,O
71,CD,O
strikeouts,NNS,O
in,IN,O
30,CD,O
appearances,NNS,O
.,.,O
He,PRP,O
also,RB,O
made,VBD,O
his,PRP$,O
Major,JJ,O
League,NNP,O
debut,NN,O
with,IN,O
Seattle,NNP,O
this,DT,O
season,NN,O
",",",",O
pitching,VBG,O
in,IN,O
seven,CD,O
games,NNS,O
and,CC,O
compiling,VBG,O
a,DT,O
5.14,CD,O
ERA,NNP,O
(,(,O
7.0IP/4ER,CD,O
),),O
with,IN,O
five,CD,O
strikeouts,NNS,O
.,.,O
In,IN,O
four,CD,O
Minor,NNP,O
League,NNP,O
seasons,NNS,O
",",",",O
McKay,NNP,I_player_name
has,VBZ,O
an,DT,O
18-11,JJ,O
record,NN,O
with,IN,O
two,CD,O
saves,NNS,O
",",",",O
a,DT,O
4.81,CD,O
ERA,NNP,O
(,(,O
236.0IP/126ER,CD,O
),),O
and,CC,O
276,CD,O
strikeouts,NNS,O
.,.,O
Originally,RB,O
drafted,VBN,O
by,IN,O
the,DT,O
Kansas,NNP,O
City,NNP,O
Royals,NNP,O
in,IN,O
the,DT,O
14th,CD,O
round,NN,O
of,IN,O
the,DT,O
2016,CD,O
MLB,NNP,O
Draft,NNP,O
",",",",O
McKay,NNP,I_player_name
played,VBD,O
collegiately,RB,O
at,IN,O
Florida,NNP,O
Atlantic,NNP,O
University,NNP,O
.,.,O
