SAN,NNP,B_new_team_city
DIEGO,NNP,I_new_team_city
The,DT,O
San,NNP,B_new_team_city
Diego,NNP,I_new_team_city
Padres,NNP,B_new_team
have,VBP,O
acquired,VBN,O
right-handed,JJ,O
pitcher,NN,B_player_position
Zach,NNP,B_player_name
Davies,NNP,I_player_name
and,CC,O
outfielder,VB,B_player_position
Trent,NNP,B_player_name
Grisham,NNP,I_player_name
from,IN,O
the,DT,O
Milwaukee,NNP,O
Brewers,NNP,O
in,IN,O
exchange,NN,O
for,IN,O
left-hander,JJ,O
Eric,NNP,O
Lauer,NNP,O
",",",",O
infielder,NN,O
Luis,NNP,O
Urlas,NNP,O
and,CC,O
a,DT,O
player,NN,O
to,TO,O
be,VB,O
named,VBN,O
later,RB,O
or,CC,O
cash,NN,O
considerations,NNS,O
",",",",O
Executive,NNP,O
Vice,NNP,O
President/General,NNP,O
Manager,NNP,O
A.J,NNP,O
.,.,O
Preller,NNP,O
announced,VBD,O
today,NN,O
.,.,O
Davies,NNS,I_player_name
",",",",O
26,CD,B_player_age
",",",",O
posted,VBD,O
a,DT,O
10-7,JJ,O
record,NN,O
with,IN,O
a,DT,O
3.55,CD,O
ERA,NNP,O
(,(,O
63,CD,O
ER,NNP,O
",",",",O
159.2,CD,O
IP,NNP,O
),),O
",",",",O
a,DT,O
.256,JJ,O
opponents,NNS,O
average,JJ,O
",",",",O
102,CD,O
strikeouts,NNS,O
and,CC,O
51,CD,O
walks,NNS,O
across,IN,O
31,CD,O
starts,NNS,O
for,IN,O
the,DT,O
Brewers,NNS,O
in,IN,O
2019,CD,O
.,.,O
