ATLANTA,NNP,B_new_team_city
The,DT,O
Atlanta,NNP,B_new_team_city
Braves,NNP,B_new_team
today,NN,O
signed,VBD,O
infielder,NN,B_player_position
Adeiny,NNP,B_player_name
Hechavarria,NNP,I_player_name
to,TO,O
a,DT,O
one-year,JJ,O
contract,NN,O
worth,IN,O
$,$,B_contract_amount
1,CD,I_contract_amount
million,CD,I_contract_amount
.,.,O
The,DT,O
club,NN,O
's,POS,O
40-man,JJ,O
roster,NN,O
now,RB,O
stands,VBZ,O
at,IN,O
39,CD,O
.,.,O
Hechavarria,NNP,I_player_name
",",",",O
30,CD,B_player_age
",",",",O
split,NN,O
last,JJ,O
season,NN,O
between,IN,O
Atlanta,NNP,B_new_team_city
and,CC,O
New,NNP,O
York,NNP,O
(,(,O
NL,NNP,O
),),O
",",",",O
hitting,VBG,O
.328,NN,O
(,(,O
20-for-61,JJ,O
),),O
with,IN,O
four,CD,O
home,NN,O
runs,NNS,O
and,CC,O
a,DT,O
1.039,CD,O
OPS,NNP,O
in,IN,O
24,CD,O
games,NNS,O
with,IN,O
the,DT,O
Braves,NNS,B_new_team
.,.,O
He,PRP,O
joined,VBD,O
the,DT,O
team,NN,O
on,IN,O
August,NNP,O
16,CD,O
after,IN,O
beginning,VBG,O
the,DT,O
year,NN,O
with,IN,O
the,DT,O
Mets,NNPS,O
.,.,O
He,PRP,O
compiled,VBD,O
a,DT,O
.204,NN,O
(,(,O
29-for-142,JJ,O
),),O
average,NN,O
with,IN,O
five,CD,O
home,NN,O
runs,NNS,O
and,CC,O
a,DT,O
.611,JJ,O
OPS,NNP,O
in,IN,O
60,CD,O
games,NNS,O
for,IN,O
New,NNP,O
York,NNP,O
.,.,O
Overall,NNP,O
",",",",O
he,PRP,O
compiled,VBD,O
a,DT,O
.241/.299/.443,JJ,O
line,NN,O
with,IN,O
nine,CD,O
home,NN,O
runs,NNS,O
in,IN,O
84,CD,O
games,NNS,O
during,IN,O
the,DT,O
2019,CD,O
season,NN,O
.,.,O
