The,DT,O
Pittsburgh,NNP,B_new_team_city
Pirates,NNPS,B_new_team
today,NN,O
acquired,VBD,O
infielder,JJR,B_player_position
Liover,NNP,B_player_name
Peguero,NNP,I_player_name
and,CC,O
right-handed,JJ,O
pitcher,NN,B_player_position
Brennan,NNP,B_player_name
Malone,NNP,I_player_name
from,IN,O
the,DT,O
Arizona,NNP,O
Diamondbacks,NNP,O
in,IN,O
exchange,NN,O
for,IN,O
outfielder,NN,O
Starling,NNP,O
Marte,NNP,O
and,CC,O
cash,NN,O
considerations,NNS,O
.,.,O
The,DT,O
Pirates,NNPS,B_new_team
will,MD,O
also,RB,O
receive,VB,O
an,DT,O
additional,JJ,O
capacity,NN,O
in,IN,O
its,PRP$,O
2019-2020,JJ,O
International,NNP,O
Signing,NNP,O
Bonus,NNP,O
Pool,NNP,O
",",",",O
allowing,VBG,O
them,PRP,O
to,TO,O
spend,VB,O
an,DT,O
additional,JJ,O
$,$,O
"250,000",CD,O
in,IN,O
this,DT,O
year,NN,O
's,POS,O
International,NNP,O
Signing,NNP,O
Period,NNP,O
.,.,O
The,DT,O
announcement,NN,O
was,VBD,O
made,VBN,O
by,IN,O
Pirates,NNP,B_new_team
General,NNP,O
Manager,NNP,O
Ben,NNP,O
Cherington,NNP,O
.,.,O
The,DT,O
19-year-old,JJ,O
Peguero,NNP,I_player_name
entered,VBD,O
today,NN,O
ranked,VBD,O
as,IN,O
Arizona,NNP,O
's,POS,O
fifth-best,JJ,O
prospect,NN,O
according,VBG,O
to,TO,O
FanGraphs,NNP,O
(,(,O
No,NNP,O
.,.,O
7,CD,O
by,IN,O
Baseball,NNP,O
America,NNP,O
),),O
in,IN,O
a,DT,O
deep,JJ,O
Diamondbacks,NNP,O
minor,NNP,O
league,NN,O
system,NN,O
.,.,O
During,IN,O
his,PRP$,O
second,JJ,O
professional,JJ,O
season,NN,O
in,IN,O
2019,CD,O
",",",",O
the,DT,O
right-handed,JJ,O
hitting,NN,O
Peguero,NNP,I_player_name
hit,VBD,O
a,DT,O
combined,JJ,O
.326,NN,O
(,(,O
74-for-227,JJ,O
),),O
with,IN,O
11,CD,O
doubles,NNS,O
",",",",O
five,CD,O
triples,NNS,O
",",",",O
five,CD,O
home,NN,O
runs,NNS,O
",",",",O
38,CD,O
RBI,NNP,O
and,CC,O
an,DT,O
.866,JJ,O
OPS,NNP,O
in,IN,O
60,CD,O
games,NNS,O
with,IN,O
Hillsboro,NNP,O
and,CC,O
Missoula,NNP,O
.,.,O
