SEATTLE,NNP,B_new_team_city
",",",",O
Wash.,NNP,O
Seattle,NNP,B_new_team_city
Mariners,NNP,B_new_team
Executive,NNP,O
Vice,NNP,O
President,NNP,O
&,CC,O
General,NNP,O
Manager,NNP,O
of,IN,O
Baseball,NNP,O
Operations,NNP,O
Jerry,NNP,O
Dipoto,NNP,O
announced,VBD,O
today,NN,O
that,IN,O
the,DT,O
Mariners,NNS,B_new_team
have,VBP,O
acquired,VBN,O
right-handed,JJ,O
pitcher,NN,B_player_position
Adam,NNP,B_player_name
Hill,NNP,I_player_name
and,CC,O
a,DT,O
2020,CD,O
Competitive,NNP,O
Balance,NNP,O
Round,NNP,O
B,NNP,O
selection,NN,O
from,IN,O
the,DT,O
Milwaukee,NNP,O
Brewers,NNP,O
in,IN,O
exchange,NN,O
for,IN,O
catcher,NN,O
Omar,NNP,O
Narvaez,NNP,O
.,.,O
Seattle,NNP,B_new_team_city
's,POS,O
40-man,JJ,O
roster,NN,O
is,VBZ,O
now,RB,O
at,IN,O
38,CD,O
.,.,O
