DETROIT,NNP,B_new_team_city
The,DT,O
Detroit,NNP,B_new_team_city
Tigers,NNP,B_new_team
today,NN,O
selected,VBD,O
righthanded,VBD,O
pitcher,RB,B_player_position
Rony,NNP,B_player_name
Garcia,NNP,I_player_name
from,IN,O
the,DT,O
New,NNP,O
York,NNP,O
Yankees,VBZ,O
with,IN,O
the,DT,O
No,NNP,O
.,.,O
1,CD,O
pick,NN,O
of,IN,O
the,DT,O
Major,NNP,O
League,NNP,O
phase,NN,O
of,IN,O
the,DT,O
Rule,NNP,O
5,CD,O
Draft,NNP,O
.,.,O
Garcia,NNP,I_player_name
",",",",O
21,CD,B_player_age
",",",",O
split,VBD,O
the,DT,O
2019,CD,O
season,NN,O
between,IN,O
Single,NNP,O
A,NNP,O
Tampa,NNP,O
and,CC,O
Double,NNP,O
A,NNP,O
Trenton,NNP,O
",",",",O
posting,VBG,O
a,DT,O
4.01,CD,O
ERA,NNP,O
(,(,O
130.1IP/58ER,CD,O
),),O
and,CC,O
129,CD,O
strikeouts,NNS,O
in,IN,O
25,CD,O
appearances,NNS,O
",",",",O
including,VBG,O
24,CD,O
starts,NNS,O
.,.,O
The,DT,O
6-3,JJ,O
",",",",O
200-pound,JJ,O
",",",",O
righty,RB,O
posted,VBD,O
a,DT,O
1.23,CD,O
WHIP,NNP,O
and,CC,O
limited,VBD,O
opponents,NNS,O
to,TO,O
a,DT,O
.234,JJ,O
batting,NN,O
average,NN,O
.,.,O
His,PRP$,O
104,CD,O
strikeouts,NNS,O
and,CC,O
105.1,CD,O
innings,NNS,O
pitched,VBN,O
with,IN,O
Trenton,NNP,O
were,VBD,O
both,DT,O
team-best,JJ,O
marks,NNS,O
",",",",O
while,IN,O
his,PRP$,O
20,CD,O
starts,NNS,O
were,VBD,O
tied,VBN,O
for,IN,O
the,DT,O
club,JJ,O
lead,NN,O
.,.,O
