DETROIT,NNP,B_new_team_city
The,DT,O
Detroit,NNP,B_new_team_city
Tigers,NNP,B_new_team
have,VBP,O
agreed,VBN,O
to,TO,O
terms,NNS,O
with,IN,O
righthanded,VBN,O
pitcher,NN,B_player_position
Ivan,NNP,B_player_name
Nova,NNP,I_player_name
on,IN,O
a,DT,O
one-year,JJ,O
Major,NNP,O
League,NNP,O
contract,NN,O
.,.,O
Nova,NNP,I_player_name
",",",",O
33,CD,B_player_age
",",",",O
made,VBD,O
a,DT,O
team-high,JJ,O
34,CD,O
starts,NNS,O
in,IN,O
2019,CD,O
with,IN,O
the,DT,O
Chicago,NNP,O
White,NNP,O
Sox,NNP,O
",",",",O
posting,VBG,O
an,DT,O
11-12,JJ,O
record,NN,O
with,IN,O
a,DT,O
4.72,CD,O
ERA,NNP,O
(,(,O
187.0IP/98ER,CD,O
),),O
and,CC,O
114,CD,O
strikeouts,NNS,O
.,.,O
Nova,NNP,I_player_name
led,VBD,O
the,DT,O
Majors,NNS,O
with,IN,O
30,CD,O
double,JJ,O
plays,NNS,O
induced,VBN,O
",",",",O
while,IN,O
he,PRP,O
was,VBD,O
tied,VBN,O
for,IN,O
the,DT,O
American,NNP,O
League,NNP,O
lead,NN,O
in,IN,O
games,NNS,O
started,VBD,O
",",",",O
tied,VBN,O
for,IN,O
third,JJ,O
with,IN,O
two,CD,O
complete,JJ,O
games,NNS,O
and,CC,O
10th,CD,O
with,IN,O
187.0,CD,O
innings,NNS,O
pitched,VBN,O
.,.,O
After,IN,O
going,VBG,O
4-7,JJ,O
with,IN,O
a,DT,O
5.58,CD,O
ERA,NNP,O
(,(,O
100.0IP/62ER,CD,O
),),O
and,CC,O
66,CD,O
strikeouts,NNS,O
in,IN,O
18,CD,O
starts,NNS,O
prior,RB,O
to,TO,O
the,DT,O
All-Star,NNP,O
break,NN,O
",",",",O
Nova,NNP,I_player_name
finished,VBD,O
the,DT,O
season,NN,O
strong,JJ,O
",",",",O
compiling,VBG,O
a,DT,O
7-5,JJ,O
record,NN,O
with,IN,O
a,DT,O
3.72,CD,O
ERA,NNP,O
(,(,O
87.0IP/36ER,CD,O
),),O
and,CC,O
48,CD,O
strikeouts,NNS,O
in,IN,O
16,CD,O
starts,NNS,O
in,IN,O
the,DT,O
second,JJ,O
half,NN,O
.,.,O
