BOSTON,NNP,B_new_team_city
",",",",O
MA,NNP,O
The,DT,O
Boston,NNP,B_new_team_city
Red,NNP,B_new_team
Sox,NNP,I_new_team
today,NN,O
acquired,VBD,O
minor,JJ,O
league,NN,O
catcher,NN,B_player_position
Jhonny,NNP,B_player_name
Pereda,NNP,I_player_name
from,IN,O
the,DT,O
Chicago,NNP,O
Cubs,NNP,O
",",",",O
completing,VBG,O
the,DT,O
January,NNP,O
21,CD,O
trade,NN,O
for,IN,O
right-handed,JJ,O
pitcher,NN,O
Travis,NNP,O
Lakins,NNP,O
.,.,O
Chief,NNP,O
Baseball,NNP,O
Officer,NNP,O
Chaim,NNP,O
Bloom,NNP,O
made,VBD,O
the,DT,O
announcement,NN,O
.,.,O
Pereda,NNP,I_player_name
",",",",O
23,CD,B_player_age
",",",",O
spent,VBD,O
the,DT,O
entire,JJ,O
2019,CD,O
season,NN,O
with,IN,O
Double-A,NNP,O
Tennessee,NNP,O
",",",",O
batting,VBG,O
.241,NN,O
(,(,O
83-for-344,JJ,O
),),O
with,IN,O
two,CD,O
home,NN,O
runs,NNS,O
and,CC,O
39,CD,O
RBI,NNP,O
in,IN,O
98,CD,O
games,NNS,O
.,.,O
The,DT,O
Venezuela,NNP,O
native,JJ,O
received,VBD,O
the,DT,O
2019,CD,O
Minor,NNP,O
League,NNP,O
Rawlings,NNP,O
Gold,NNP,O
Glove,NNP,O
Award,NNP,O
for,IN,O
catcher,NN,B_player_position
after,IN,O
throwing,VBG,O
out,RP,O
more,JJR,O
runners,NNS,O
than,IN,O
any,DT,O
other,JJ,O
player,NN,O
at,IN,O
the,DT,O
Double-,NNP,O
or,CC,O
Triple-A,NNP,O
level,NN,O
",",",",O
as,IN,O
he,PRP,O
caught,VBD,O
44,CD,O
of,IN,O
132,CD,O
(,(,O
33.3,CD,O
%,NN,O
),),O
attempted,VBD,O
base,NN,O
stealers,NNS,O
in,IN,O
85,CD,O
games,NNS,O
behind,IN,O
the,DT,O
plate,NN,O
.,.,O
Signed,VBN,O
by,IN,O
Chicago,NNP,O
as,IN,O
an,DT,O
international,JJ,O
free,JJ,O
agent,NN,O
in,IN,O
2013,CD,O
",",",",O
Pereda,NNP,I_player_name
has,VBZ,O
hit,VBN,O
.248,NNS,O
(,(,O
"413-for-1,668",JJ,O
),),O
with,IN,O
15,CD,O
home,NN,O
runs,NNS,O
in,IN,O
seven,CD,O
minor,JJ,O
league,NN,O
seasons,NNS,O
while,IN,O
playing,VBG,O
332,CD,O
games,NNS,O
at,IN,O
catcher,NN,B_player_position
.,.,O
A,DT,O
right-handed,JJ,O
hitter,NN,O
",",",",O
he,PRP,O
has,VBZ,O
also,RB,O
made,VBN,O
69,CD,O
starts,NNS,O
at,IN,O
first,JJ,O
base,NN,O
and,CC,O
two,CD,O
at,IN,O
third,JJ,O
base,NN,O
.,.,O
