ATLANTA,NNP,B_new_team_city
The,DT,O
Atlanta,NNP,B_new_team_city
Braves,NNP,B_new_team
today,NN,O
signed,VBD,O
C,NNP,B_player_position
Travis,NNP,B_player_name
d'Arnaud,NN,B_player_name
to,TO,O
a,DT,O
two-year,JJ,O
contract,NN,O
worth,IN,O
$,$,B_contract_amount
16,CD,I_contract_amount
million,CD,I_contract_amount
.,.,O
D'Arnaud,NNP,B_player_name
will,MD,O
make,VB,O
$,$,B_contract_amount
8,CD,O
million,CD,I_contract_amount
in,IN,O
each,DT,O
year,NN,O
of,IN,O
the,DT,O
deal,NN,O
.,.,O
The,DT,O
Braves,NNPS,B_new_team
now,RB,O
have,VBP,O
40,CD,O
players,NNS,O
on,IN,O
the,DT,O
club,NN,O
's,POS,O
40-man,JJ,O
roster,NN,O
.,.,O
D'Arnaud,NNP,B_player_name
",",",",O
30,CD,B_player_age
",",",",O
split,NN,O
last,JJ,O
season,NN,O
between,IN,O
New,NNP,O
York,NNP,O
(,(,O
NL,NNP,O
),),O
",",",",O
Los,NNP,O
Angeles,NNP,O
(,(,O
NL,NNP,O
),),O
and,CC,O
Tampa,NNP,O
Bay,NNP,O
",",",",O
batting,VBG,O
a,DT,O
combined,VBN,O
.251,NN,O
(,(,O
88-for-351,JJ,O
),),O
with,IN,O
16,CD,I_contract_amount
home,NN,O
runs,NNS,O
",",",",O
69,CD,O
RBI,NNP,O
and,CC,O
a,DT,O
.745,JJ,O
OPS,NNP,O
in,IN,O
103,CD,O
games,NNS,O
.,.,O
The,DT,O
6-foot-2,JJ,O
",",",",O
211-pound,JJ,O
native,NN,O
of,IN,O
Long,NNP,O
Beach,NNP,O
",",",",O
Calif.,NNP,O
",",",",O
spent,VBD,O
most,JJS,O
of,IN,O
the,DT,O
season,NN,O
with,IN,O
the,DT,O
Rays,NNP,O
",",",",O
appearing,VBG,O
in,IN,O
92,CD,O
games,NNS,O
and,CC,O
hitting,VBG,O
.263,NNP,O
(,(,O
86-for-327,JJ,O
),),O
with,IN,O
all,DT,O
16,CD,I_contract_amount
of,IN,O
his,PRP$,O
homers,NNS,O
.,.,O
