ST.,NNP,B_new_team_city
LOUIS,NNP,I_new_team_city
",",",",O
Mo.,NNP,O
",",",",O
February,NNP,O
6,CD,O
",",",",O
2020,CD,O
The,DT,O
St.,NNP,B_new_team_city
Louis,NNP,I_new_team_city
Cardinals,NNP,B_new_team
announced,VBD,O
today,NN,O
that,IN,O
they,PRP,O
have,VBP,O
acquired,VBN,O
left-handed,JJ,O
pitcher,NN,B_player_position
Ricardo,NNP,B_player_name
Sanchez,NNP,B_player_name
from,IN,O
the,DT,O
Seattle,NNP,O
Mariners,NNPS,O
on,IN,O
a,DT,O
waiver,NN,O
claim,NN,O
.,.,O
In,IN,O
a,DT,O
corresponding,JJ,O
move,NN,O
",",",",O
the,DT,O
Cardinals,NNP,B_new_team
also,RB,O
announced,VBD,O
that,IN,O
they,PRP,O
have,VBP,O
designated,VBN,O
infielder,NN,O
Ramon,NNP,O
Urias,NNP,O
for,IN,O
assignment,NN,O
.,.,O
Sanchez,NNP,B_player_name
",",",",O
22,CD,B_player_age
",",",",O
made,VBD,O
a,DT,O
career-high,JJ,O
27,CD,O
starts,NNS,O
for,IN,O
the,DT,O
Arkansas,NNP,O
Travelers,NNPS,O
in,IN,O
2019,CD,O
",",",",O
going,VBG,O
8-12,JJ,O
with,IN,O
a,DT,O
4.44,CD,O
ERA,NNP,O
",",",",O
earning,VBG,O
a,DT,O
Texas,NNP,O
League,NNP,O
(,(,O
AA,NNP,O
),),O
All-Star,NNP,O
selection,NN,O
.,.,O
