FLUSHING,NN,O
",",",",O
N.Y.,NNP,O
",",",",O
December,NNP,O
6,CD,O
",",",",O
2019,CD,O
The,DT,O
New,NNP,B_new_team_city
York,NNP,I_new_team_city
Mets,NNP,B_new_team
today,NN,O
announced,VBD,O
that,IN,O
the,DT,O
club,NN,O
has,VBZ,O
re-signed,VBN,O
RHP,NNP,B_player_position
Brad,NNP,B_player_name
Brach,NNP,I_player_name
to,TO,O
a,DT,O
one-year,JJ,O
contract,NN,O
with,IN,O
a,DT,O
player,NN,O
option,NN,O
for,IN,O
2021,CD,O
.,.,O
To,TO,O
make,VB,O
room,NN,O
on,IN,O
the,DT,O
40-man,JJ,O
roster,NN,O
",",",",O
the,DT,O
Mets,NNP,B_new_team
designated,VBD,O
RHP,NNP,B_player_position
Chris,NNP,O
Flexen,NNP,O
for,IN,O
assignment,NN,O
.,.,O
Brach,NNP,I_player_name
",",",",O
33,CD,B_player_age
",",",",O
a,DT,O
former,JJ,O
All-Star,NNP,O
",",",",O
posted,VBD,O
a,DT,O
3.68,CD,O
ERA,NN,O
in,IN,O
16,CD,O
games,NNS,O
with,IN,O
New,NNP,B_new_team_city
York,NNP,I_new_team_city
after,IN,O
he,PRP,O
signed,VBD,O
as,IN,O
a,DT,O
free,JJ,O
agent,NN,O
on,IN,O
August,NNP,O
8,CD,O
.,.,O
He,PRP,O
held,VBD,O
righties,NNS,O
to,TO,O
a,DT,O
.194,NN,O
(,(,O
7-36,JJ,O
),),O
batting,NN,O
average,NN,O
",",",",O
had,VBD,O
15,CD,O
strikeouts,NNS,O
and,CC,O
three,CD,O
walks,NNS,O
in,IN,O
14.2,CD,O
innings,NNS,O
with,IN,O
the,DT,O
Mets,NNPS,B_new_team
.,.,O
Brach,NNP,I_player_name
also,RB,O
appeared,VBD,O
in,IN,O
42,CD,O
games,NNS,O
with,IN,O
the,DT,O
Cubs,NNP,O
and,CC,O
had,VBD,O
45,CD,O
strikeouts,NNS,O
in,IN,O
39.2,CD,O
innings,NNS,O
last,JJ,O
year,NN,O
.,.,O
