LOS,NNP,B_new_team_city
ANGELES,NNP,I_new_team_city
The,DT,O
Los,NNP,B_new_team_city
Angeles,NNP,I_new_team_city
Dodgers,NNP,B_new_team
acquired,VBD,O
outfielder,JJR,B_player_position
Mookie,NNP,B_player_name
Betts,NNP,B_player_name
",",",",O
the,DT,O
2018,CD,O
American,NNP,O
League,NNP,O
Most,NNP,O
Valuable,NNP,O
Player,NNP,O
",",",",O
and,CC,O
left-handed,JJ,O
pitcher,NN,B_player_position
David,NNP,B_player_name
Price,NNP,I_player_name
",",",",O
the,DT,O
2012,CD,O
American,NNP,O
League,NNP,O
Cy,NNP,B_player_name
Young,NNP,I_player_name
Award,NNP,O
winner,NN,O
",",",",O
and,CC,O
cash,NN,O
considerations,NNS,O
from,IN,O
the,DT,O
Boston,NNP,O
Red,NNP,O
Sox,NNP,O
in,IN,O
exchange,NN,O
for,IN,O
outfielder,NN,B_player_position
Alex,NNP,O
Verdugo,NNP,O
",",",",O
minor,JJ,O
league,NN,O
infielder,NN,O
Jeter,NNP,O
Downs,NNP,O
and,CC,O
minor,JJ,O
league,NN,O
catcher,NN,O
Connor,NNP,O
Wong,NNP,O
.,.,O
Betts,NNP,B_player_name
",",",",O
27,CD,B_player_age
",",",",O
joins,VBZ,O
the,DT,O
Dodgers,NNS,B_new_team
after,IN,O
spending,VBG,O
the,DT,O
last,JJ,O
six,CD,O
seasons,NNS,O
with,IN,O
Boston,NNP,O
.,.,O
In,IN,O
794,CD,O
games,NNS,O
with,IN,O
Boston,NNP,O
",",",",O
he,PRP,O
hit,VBD,O
a,DT,O
combined,JJ,O
.301,NN,O
(,(,O
965-for-3203,CD,O
),),O
with,IN,O
139,CD,O
homers,NNS,O
and,CC,O
470,CD,O
RBI,NNP,O
",",",",O
while,IN,O
being,VBG,O
named,VBN,O
an,DT,O
All-Star,NNP,O
four,CD,O
straight,NN,O
years,NNS,O
(,(,O
2016-19,JJ,O
),),O
and,CC,O
winning,VBG,O
four,CD,O
Gold,NNP,O
Glove,NNP,O
Awards,NNP,O
(,(,O
2016-19,JJ,O
),),O
",",",",O
three,CD,O
Silver,NNP,O
Slugger,NNP,O
Awards,NNP,O
(,(,O
16,CD,O
",",",",O
18-19,JJ,O
),),O
and,CC,O
the,DT,O
2018,CD,O
Most,NNP,O
Valuable,NNP,O
Player,NNP,O
Award,NNP,O
.,.,O
