The,DT,O
Washington,NNP,B_new_team_city
Nationals,NNP,B_new_team
agreed,VBD,O
to,TO,O
terms,NNS,O
on,IN,O
a,DT,O
two-year,JJ,O
contract,NN,O
with,IN,O
catcher,NN,B_player_position
Yan,NNP,B_player_name
Gomes,NNP,I_player_name
and,CC,O
a,DT,O
one-year,JJ,O
contract,NN,O
with,IN,O
a,DT,O
mutual,JJ,O
option,NN,O
for,IN,O
2021,CD,O
with,IN,O
infielder,NN,O
Howie,NNP,O
Kendrick,NNP,O
on,IN,O
Tuesday,NNP,O
.,.,O
Nationals,NNP,B_new_team
President,NNP,O
of,IN,O
Baseball,NNP,O
Operations,NNP,O
and,CC,O
General,NNP,O
Manager,NNP,O
Mike,NNP,O
Rizzo,NNP,O
made,VBD,O
the,DT,O
announcements,NNS,O
.,.,O
Gomes,NNP,I_player_name
",",",",O
32,CD,B_player_age
",",",",O
returns,NNS,O
to,TO,O
the,DT,O
Nationals,NNS,B_new_team
after,IN,O
hitting,VBG,O
.223,NN,O
with,IN,O
16,CD,O
doubles,NNS,O
",",",",O
12,CD,O
home,NN,O
runs,NNS,O
",",",",O
43,CD,O
RBI,NNP,O
",",",",O
38,CD,O
walks,NNS,O
",",",",O
two,CD,O
stolen,VBN,O
bases,NNS,O
and,CC,O
36,CD,O
runs,NNS,O
scored,VBN,O
in,IN,O
his,PRP$,O
first,JJ,O
season,NN,O
with,IN,O
Washington,NNP,B_new_team_city
in,IN,O
2019,CD,O
.,.,O
From,IN,O
August,NNP,O
18,CD,O
through,IN,O
the,DT,O
end,NN,O
of,IN,O
the,DT,O
season,NN,O
",",",",O
he,PRP,O
led,VBD,O
Major,NNP,O
League,NNP,O
catchers,NNS,O
(,(,O
min,NN,O
.,.,O
100,CD,O
PA,NNP,O
),),O
in,IN,O
slugging,VBG,O
percentage,NN,O
(,(,O
.564,NNP,O
),),O
and,CC,O
OPS,NNP,O
(,(,O
.900,NNP,O
),),O
.,.,O
He,PRP,O
ranked,VBD,O
tied,VBN,O
for,IN,O
first,JJ,O
in,IN,O
doubles,NNS,O
(,(,O
9,CD,O
),),O
",",",",O
tied,VBN,O
for,IN,O
third,JJ,O
in,IN,O
home,NN,O
runs,NNS,O
(,(,O
6,CD,O
),),O
and,CC,O
tied,VBN,O
for,IN,O
fourth,JJ,O
in,IN,O
RBI,NNP,O
(,(,O
17,CD,O
),),O
over,IN,O
this,DT,O
stretch,NN,O
.,.,O
