SAN,NNP,B_new_team_city
FRANCISCO,NNP,I_new_team_city
",",",",O
Calif,NNP,O
.,.,O
The,DT,O
San,NNP,B_new_team_city
Francisco,NNP,I_new_team_city
Giants,NNP,B_new_team
announced,VBD,O
today,NN,O
that,IN,O
they,PRP,O
have,VBP,O
signed,VBN,O
outfielder,RP,B_player_position
Hunter,NNP,B_player_name
Pence,NNP,I_player_name
to,TO,O
a,DT,O
one-year,JJ,O
$,$,B_contract_amount
"3,000,000",CD,I_contract_amount
contract,NN,O
for,IN,O
the,DT,O
2020,CD,O
season,NN,O
.,.,O
Pence,NN,I_player_name
can,MD,O
earn,VB,O
an,DT,O
additional,JJ,O
$,$,B_contract_amount
"250,000",CD,O
if,IN,O
he,PRP,O
's,VBZ,O
on,IN,O
the,DT,O
Club,NNP,O
's,POS,O
Major,NNP,O
League,NNP,O
26-man,JJ,O
active,JJ,O
roster,NN,O
on,IN,O
Opening,NNP,O
Day,NNP,O
.,.,O
He,PRP,O
can,MD,O
also,RB,O
earn,VB,O
up,RP,O
to,TO,O
$,$,B_contract_amount
"1,000,000",CD,O
in,IN,O
active,JJ,O
roster,NN,O
bonuses,NNS,O
:,:,O
$,$,B_contract_amount
"200,000",CD,O
if,IN,O
he,PRP,O
's,VBZ,O
on,IN,O
the,DT,O
active,JJ,O
roster,NN,O
for,IN,O
90,CD,O
and,CC,O
105,CD,O
days,NNS,O
",",",",O
and,CC,O
$,$,B_contract_amount
"300,000",CD,O
for,IN,O
120,CD,O
and,CC,O
135,CD,O
days,NNS,O
.,.,O
