The,DT,O
Miami,NNP,B_new_team_city
Marlins,NNP,B_new_team
today,NN,O
announced,VBD,O
that,IN,O
the,DT,O
club,NN,O
has,VBZ,O
signed,VBN,O
outfielder,RP,B_player_position
Corey,NNP,B_player_name
Dickerson,NNP,I_player_name
to,TO,O
a,DT,O
two-year,JJ,O
contract,NN,O
through,IN,O
the,DT,O
2021,CD,O
season,NN,O
.,.,O
Dickerson,NNP,I_player_name
",",",",O
30,CD,B_player_age
",",",",O
was,VBD,O
a,DT,O
2017,CD,O
American,NNP,O
League,NNP,O
All-Star,NNP,O
with,IN,O
Tampa,NNP,O
Bay,NNP,O
and,CC,O
won,VBD,O
the,DT,O
National,NNP,O
League,NNP,O
Rawlings,NNP,O
Gold,NNP,O
Glove,NNP,O
Award,NNP,O
for,IN,O
left,JJ,O
field,NN,O
in,IN,O
2018,CD,O
with,IN,O
Pittsburgh,NNP,O
.,.,O
For,IN,O
more,JJR,O
details,NNS,O
on,IN,O
the,DT,O
signing,NN,O
",",",",O
please,VB,O
visit,VB,O
the,DT,O
Miami,NNP,B_new_team_city
Marlins,NNP,B_new_team
Beyond,NNP,O
the,DT,O
Bases,NNP,O
blog,NN,O
.,.,O
