LOS,NNP,B_new_team_city
ANGELES,NNP,I_new_team_city
The,DT,O
Los,NNP,B_new_team_city
Angeles,NNP,I_new_team_city
Dodgers,NNP,B_new_team
have,VBP,O
agreed,VBN,O
to,TO,O
terms,NNS,O
with,IN,O
infielder,NN,B_player_position
Max,NNP,B_player_name
Muncy,NNP,B_player_name
on,IN,O
a,DT,O
three-year,JJ,O
contract,NN,O
extension,NN,O
with,IN,O
a,DT,O
club,NN,O
option,NN,O
for,IN,O
2023,CD,O
",",",",O
avoiding,VBG,O
arbitration,NN,O
.,.,O
Muncy,NNP,B_player_name
",",",",O
29,CD,B_player_age
",",",",O
finished,VBD,O
his,PRP$,O
second,JJ,O
season,NN,O
with,IN,O
the,DT,O
Dodgers,NNPS,B_new_team
",",",",O
hitting,VBG,O
.251,NN,O
(,(,O
122-for-487,JJ,O
),),O
with,IN,O
35,CD,O
homers,NNS,O
and,CC,O
98,CD,O
RBI,NNP,O
in,IN,O
142,CD,O
games,NNS,O
and,CC,O
earning,VBG,O
his,PRP$,O
first,JJ,O
All-Star,JJ,O
Game,NNP,O
appearance,NN,O
.,.,O
Last,JJ,O
season,NN,O
",",",",O
the,DT,O
Texas,NNP,O
native,JJ,O
set,VBN,O
career-highs,NNS,O
in,IN,O
runs,NNS,O
(,(,O
101,CD,O
),),O
",",",",O
doubles,NNS,O
(,(,O
22,CD,O
),),O
",",",",O
homers,NNS,O
",",",",O
RBI,NNP,O
and,CC,O
walks,NNS,O
(,(,O
90,CD,O
),),O
.,.,O
