DENVER,NNP,O
The,DT,O
Colorado,NNP,B_new_team_city
Rockies,NNP,B_new_team
announced,VBD,O
today,NN,O
that,IN,O
they,PRP,O
have,VBP,O
agreed,VBN,O
to,TO,O
terms,NNS,O
with,IN,O
shortstop,JJ,B_player_position
Trevor,NNP,B_player_name
Story,NNP,I_player_name
on,IN,O
a,DT,O
two-year,JJ,O
contract,NN,O
to,TO,O
avoid,VB,O
arbitration,NN,O
that,WDT,O
will,MD,O
span,VB,O
the,DT,O
2020-21,JJ,O
seasons,NNS,O
.,.,O
Story,NNP,I_player_name
",",",",O
27,CD,B_player_age
",",",",O
batted,VBN,O
.294,NN,O
(,(,O
173-for-588,JJ,O
),),O
with,IN,O
111,CD,O
runs,NNS,O
",",",",O
38,CD,O
doubles,NNS,O
",",",",O
five,CD,O
triples,NNS,O
",",",",O
35,CD,O
home,NN,O
runs,NNS,O
",",",",O
85,CD,O
RBI,NNP,O
",",",",O
58,CD,O
walks,NNS,O
and,CC,O
23,CD,O
stolen,VBN,O
bases,NNS,O
in,IN,O
2019,CD,O
",",",",O
his,PRP$,O
second,JJ,O
consecutive,JJ,O
All-Star,NNP,O
season,NN,O
and,CC,O
his,PRP$,O
second,JJ,O
consecutive,JJ,O
season,NN,O
as,IN,O
a,DT,O
Silver,NNP,O
Slugger,NNP,O
winner,VBD,O
it,PRP,O
was,VBD,O
his,PRP$,O
fourth,JJ,O
consecutive,JJ,O
season,NN,O
with,IN,O
at,IN,O
least,JJS,O
20,CD,O
home,NN,O
runs,NNS,O
",",",",O
making,VBG,O
him,PRP,O
the,DT,O
first,JJ,O
shortstop,NN,B_player_position
in,IN,O
Major,JJ,O
League,NNP,O
history,NN,O
to,TO,O
begin,VB,O
his,PRP$,O
career,NN,O
with,IN,O
four,CD,O
consecutive,JJ,O
seasons,NNS,O
with,IN,O
20,CD,O
or,CC,O
more,JJR,O
home,NN,O
runs,NNS,O
also,RB,O
became,VBD,O
the,DT,O
first,JJ,O
player,NN,O
in,IN,O
Rockies,NNP,B_new_team
history,NN,O
and,CC,O
the,DT,O
second,JJ,O
shortstop,NN,B_player_position
in,IN,O
Major,JJ,O
League,NNP,O
history,NN,O
(,(,O
also,RB,O
:,:,O
Alex,NNP,O
Rodriguez,NNP,O
",",",",O
1998-99,JJ,O
),),O
with,IN,O
multiple,JJ,O
seasons,NNS,O
of,IN,O
at,IN,O
least,JJS,O
30,CD,O
home,NN,O
runs,NNS,O
and,CC,O
20,CD,O
stolen,VBN,O
bases,NNS,O
.,.,O
