The,DT,O
Washington,NNP,B_new_team_city
Nationals,NNP,B_new_team
agreed,VBD,O
to,TO,O
terms,NNS,O
on,IN,O
a,DT,O
seven-year,JJ,O
contract,NN,O
with,IN,O
right-handed,JJ,O
pitcher,NN,B_player_position
Stephen,NNP,B_player_name
Strasburg,NNP,I_player_name
on,IN,O
Monday,NNP,O
.,.,O
Nationals,NNP,B_new_team
President,NNP,O
of,IN,O
Baseball,NNP,O
Operations,NNP,O
and,CC,O
General,NNP,O
Manager,NNP,O
Mike,NNP,O
Rizzo,NNP,O
made,VBD,O
the,DT,O
announcement,NN,O
.,.,O
Strasburg,NNP,I_player_name
",",",",O
31,CD,B_player_age
",",",",O
went,VBD,O
18-6,JJ,O
with,IN,O
a,DT,O
3.32,CD,O
ERA,NN,O
and,CC,O
struck,VBD,O
out,RP,O
a,DT,O
career-high,JJ,O
251,CD,O
batters,NNS,O
in,IN,O
33,CD,O
starts,NNS,O
in,IN,O
2019,CD,O
.,.,O
He,PRP,O
led,VBD,O
the,DT,O
National,NNP,O
League,NNP,O
in,IN,O
wins,NNS,O
(,(,O
18,CD,O
),),O
and,CC,O
innings,NNS,O
pitched,VBN,O
(,(,O
209.0,CD,O
),),O
and,CC,O
ranked,VBN,O
among,IN,O
National,NNP,O
League,NNP,O
pitchers,NNS,O
in,IN,O
strikeouts,NNS,O
(,(,O
2nd,CD,O
",",",",O
251,CD,O
),),O
",",",",O
opponents,NNS,O
',POS,O
OPS,NNP,O
(,(,O
4th,CD,O
",",",",O
.620,NN,O
),),O
",",",",O
opponents,NNS,O
',POS,O
batting,NN,O
average,NN,O
(,(,O
5th,CD,O
",",",",O
.210,NN,O
),),O
",",",",O
strikeouts,VBZ,O
per,IN,O
9.0,CD,O
innings,NNS,O
(,(,O
5th,CD,O
",",",",O
10.81,CD,O
),),O
",",",",O
walks,NNS,O
and,CC,O
hits,NNS,O
per,IN,O
innings,NNS,O
pitched,VBN,O
(,(,O
5th,CD,O
",",",",O
1.04,CD,O
),),O
",",",",O
opponents,NNS,O
',POS,O
slugging,VBG,O
percentage,NN,O
(,(,O
6th,CD,O
",",",",O
.349,NN,O
),),O
and,CC,O
opponents,VBZ,O
on-base,JJ,O
percentage,NN,O
(,(,O
7th,CD,O
",",",",O
.271,NN,O
),),O
.,.,O
