SAN,NNP,B_new_team_city
DIEGO,NNP,I_new_team_city
The,DT,O
San,NNP,B_new_team_city
Diego,NNP,I_new_team_city
Padres,NNP,B_new_team
have,VBP,O
signed,VBN,O
right-handed,JJ,O
pitcher,NN,B_player_position
Craig,NNP,B_player_name
Stammen,NNP,I_player_name
to,TO,O
a,DT,O
two-year,JJ,O
contract,NN,O
through,IN,O
the,DT,O
2021,CD,O
season,NN,O
with,IN,O
a,DT,O
club,NN,O
option,NN,O
for,IN,O
2022,CD,O
",",",",O
Executive,NNP,O
Vice,NNP,O
President/General,NNP,O
Manager,NNP,O
A.J,NNP,O
.,.,O
Preller,NNP,O
announced,VBD,O
today,NN,O
.,.,O
To,TO,O
make,VB,O
room,NN,O
on,IN,O
the,DT,O
40-man,JJ,O
roster,NN,O
",",",",O
the,DT,O
Padres,NNP,B_new_team
designated,VBD,O
left-hander,JJR,O
Nick,NNP,O
Margevicius,NNP,O
for,IN,O
assignment,NN,O
.,.,O
The,DT,O
35-year-old,JJ,O
Stammen,NNP,I_player_name
spent,VBD,O
the,DT,O
last,JJ,O
three,CD,O
seasons,NNS,O
in,IN,O
San,NNP,B_new_team_city
Diego,NNP,I_new_team_city
(,(,O
2017-19,JJ,O
),),O
and,CC,O
posted,VBD,O
an,DT,O
18-13,JJ,O
record,NN,O
with,IN,O
four,CD,O
saves,NNS,O
",",",",O
65,CD,O
holds,VBZ,O
",",",",O
a,DT,O
3.06,CD,O
ERA,NNP,O
(,(,O
82,CD,O
ER,NNP,O
",",",",O
241.1,CD,O
IP,NNP,O
),),O
and,CC,O
235,CD,O
strikeouts,NNS,O
to,TO,O
just,RB,O
60,CD,O
walks,NNS,O
over,IN,O
209,CD,O
appearances,NNS,O
for,IN,O
the,DT,O
Padres,NNPS,B_new_team
.,.,O
He,PRP,O
led,VBD,O
all,DT,O
National,NNP,O
League,NNP,O
relievers,NNS,O
in,IN,O
innings,NNS,O
pitched,VBN,O
over,IN,O
that,DT,O
stretch,NN,O
and,CC,O
ranked,VBD,O
3rd,CD,O
in,IN,O
appearances,NNS,O
",",",",O
4th,CD,O
in,IN,O
induced,JJ,O
double,JJ,O
plays,NNS,O
(,(,O
23,CD,O
),),O
",",",",O
5th,CD,O
in,IN,O
holds,VBZ,O
and,CC,O
8th,CD,O
in,IN,O
strikeouts,NNS,O
.,.,O
