The,DT,O
Phillies,NNPS,B_new_team
have,VBP,O
signed,VBN,O
shortstop,JJ,B_player_position
Didi,NNP,B_player_name
Gregorius,NNP,B_player_name
to,TO,O
a,DT,O
one-year,JJ,O
contract,NN,O
",",",",O
the,DT,O
club,NN,O
announced,VBD,O
today,NN,O
.,.,O
Gregorius,NNP,B_player_name
",",",",O
29,CD,B_player_age
",",",",O
appeared,VBD,O
in,IN,O
82,CD,O
games,NNS,O
with,IN,O
the,DT,O
New,NNP,O
York,NNP,O
Yankees,NNP,O
in,IN,O
2019,CD,O
",",",",O
batting,VBG,O
.238,NN,O
with,IN,O
14,CD,O
doubles,NNS,O
",",",",O
16,CD,O
home,NN,O
runs,NNS,O
",",",",O
61,CD,O
RBI,NNP,O
and,CC,O
47,CD,O
runs,NNS,O
scored,VBN,O
.,.,O
His,PRP$,O
61,CD,O
RBI,NNPS,O
were,VBD,O
third-most,RB,O
in,IN,O
baseball,NN,O
among,IN,O
players,NNS,O
with,IN,O
fewer,JJR,O
than,IN,O
345,CD,O
plate,NN,O
appearances,NNS,O
",",",",O
while,IN,O
his,PRP$,O
16,CD,O
home,NN,O
runs,NNS,O
were,VBD,O
tied,VBN,O
for,IN,O
ninth-most,NN,O
in,IN,O
the,DT,O
American,NNP,O
League,NNP,O
with,IN,O
the,DT,O
same,JJ,O
qualification,NN,O
.,.,O
