FLUSHING,NN,O
",",",",O
N.Y.,NNP,O
",",",",O
December,NNP,O
16,CD,O
",",",",O
2019,CD,O
The,DT,O
New,NNP,B_new_team_city
York,NNP,I_new_team_city
Mets,NNP,B_new_team
today,NN,O
announced,VBD,O
that,IN,O
the,DT,O
club,NN,O
has,VBZ,O
signed,VBN,O
Cy,NNP,O
Young,NNP,O
Award-winning,NNP,O
right-handed,JJ,O
pitcher,NN,B_player_position
Rick,NNP,B_player_name
Porcello,NNP,I_player_name
to,TO,O
a,DT,O
one-year,JJ,O
deal,NN,O
.,.,O
In,IN,O
a,DT,O
corresponding,JJ,O
move,NN,O
",",",",O
right-handed,JJ,O
pitcher,NN,B_player_position
Stephen,NNP,O
Nogosek,NNP,O
has,VBZ,O
been,VBN,O
designated,VBN,O
for,IN,O
assignment,NN,O
.,.,O
Porcello,NNP,I_player_name
",",",",O
30,CD,B_player_age
",",",",O
has,VBZ,O
spent,VBN,O
the,DT,O
last,JJ,O
five,CD,O
seasons,NNS,O
with,IN,O
Boston,NNP,O
",",",",O
where,WRB,O
he,PRP,O
compiled,VBD,O
a,DT,O
73-55,JJ,O
record,NN,O
.,.,O
He,PRP,O
ranks,VBZ,O
third,JJ,O
in,IN,O
the,DT,O
majors,NNS,O
with,IN,O
64,CD,O
wins,NNS,O
since,IN,O
2016,CD,O
",",",",O
including,VBG,O
when,WRB,O
he,PRP,O
won,VBD,O
a,DT,O
major,JJ,O
league-leading,JJ,O
22,CD,O
games,NNS,O
and,CC,O
won,VBD,O
the,DT,O
AL,NNP,O
Cy,NNP,O
Young,NNP,O
Award,NNP,O
that,IN,O
season,NN,O
.,.,O
