SCOTTSDALE,NNP,O
",",",",O
Ariz,NNP,O
.,.,O
The,DT,O
San,NNP,B_new_team_city
Francisco,NNP,I_new_team_city
Giants,NNP,B_new_team
announced,VBD,O
today,NN,O
that,IN,O
they,PRP,O
have,VBP,O
signed,VBN,O
infielder,NN,B_player_position
Wilmer,NNP,B_player_name
Flores,NNP,I_player_name
to,TO,O
a,DT,O
two-year,JJ,O
contract,NN,O
worth,IN,O
$,$,B_contract_amount
6.25,CD,I_contract_amount
million,CD,I_contract_amount
.,.,O
Flores,NNS,I_player_name
will,MD,O
make,VB,O
$,$,B_contract_amount
3,CD,O
million,CD,I_contract_amount
in,IN,O
both,DT,O
2020,CD,O
and,CC,O
2021,CD,O
.,.,O
The,DT,O
contract,NN,O
also,RB,O
includes,VBZ,O
a,DT,O
club,NN,O
option,NN,O
for,IN,O
the,DT,O
2022,CD,O
season,NN,O
that,WDT,O
would,MD,O
pay,VB,O
Flores,NNP,I_player_name
$,$,B_contract_amount
3.5,CD,O
million,CD,I_contract_amount
.,.,O
If,IN,O
the,DT,O
club,NN,O
does,VBZ,O
not,RB,O
exercise,VB,O
the,DT,O
option,NN,O
",",",",O
Flores,NNP,I_player_name
would,MD,O
be,VB,O
entitled,VBN,O
to,TO,O
a,DT,O
$,$,B_contract_amount
"250,000",CD,O
buyout,NN,O
.,.,O
