CHICAGO,NNP,B_new_team_city
The,DT,O
Chicago,NNP,B_new_team_city
White,NNP,B_new_team
Sox,NNPS,I_new_team
have,VBP,O
agreed,VBN,O
to,TO,O
terms,NNS,O
on,IN,O
a,DT,O
six-year,JJ,O
",",",",O
$,$,B_contract_amount
50-million,JJ,I_contract_amount
contract,NN,O
with,IN,O
outfielder,NN,B_player_position
Luis,NNP,B_player_name
Robert,NNP,I_player_name
",",",",O
plus,CC,O
two,CD,O
club,NN,O
options,NNS,O
that,WDT,O
could,MD,O
extend,VB,O
the,DT,O
deal,NN,O
through,IN,O
the,DT,O
2027,CD,O
season,NN,O
.,.,O
Under,IN,O
terms,NNS,O
of,IN,O
the,DT,O
contract,NN,O
",",",",O
Robert,NNP,I_player_name
",",",",O
22,CD,B_player_age
",",",",O
will,MD,O
receive,VB,O
$,$,B_contract_amount
1.5,CD,O
million,CD,O
in,IN,O
2020,CD,O
",",",",O
$,$,B_contract_amount
3.5,CD,O
million,CD,O
in,IN,O
2021,CD,O
",",",",O
$,$,B_contract_amount
6,CD,O
million,CD,O
in,IN,O
2022,CD,O
",",",",O
$,$,B_contract_amount
9.5,CD,O
million,CD,O
in,IN,O
2023,CD,O
",",",",O
$,$,B_contract_amount
12.5,CD,O
million,CD,O
in,IN,O
2024,CD,O
and,CC,O
$,$,B_contract_amount
15,CD,O
million,CD,O
in,IN,O
2025,CD,O
.,.,O
The,DT,O
White,NNP,B_new_team
Sox,NNPS,I_new_team
hold,VB,O
$,$,B_contract_amount
20-million,JJ,O
options,NNS,O
for,IN,O
both,DT,O
2026,CD,O
and,CC,O
2027,CD,O
",",",",O
with,IN,O
$,$,B_contract_amount
2,CD,O
million,CD,O
buyouts,NNS,O
for,IN,O
either,DT,O
season,NN,O
.,.,O
