SAN,NNP,I_new_team_city
DIEGO,NNP,I_new_team_city
The,DT,B_new_team_city
San,NNP,I_new_team_city
Diego,NNP,I_new_team_city
Padres,NNP,B_new_team
have,VBP,O
signed,VBN,O
left-handed,JJ,O
pitcher,NN,B_player_position
Drew,NNP,B_player_name
Pomeranz,NNP,I_player_name
to,TO,O
a,DT,O
four-year,JJ,O
contract,NN,O
",",",",O
Executive,NNP,O
Vice,NNP,O
President/General,NNP,O
Manager,NNP,O
A.J,NNP,O
.,.,O
Preller,NNP,O
announced,VBD,O
today,NN,O
.,.,O
To,TO,O
make,VB,O
room,NN,O
on,IN,O
the,DT,B_new_team_city
40-man,JJ,O
roster,NN,O
",",",",O
the,DT,B_new_team_city
Padres,NNP,B_new_team
designated,VBD,O
RHP,NNP,O
Pedro,NNP,O
Avila,NNP,O
for,IN,O
assignment,NN,O
.,.,O
