ATLANTA,NNP,B_new_team_city
--,:,O
The,DT,O
Atlanta,NNP,B_new_team_city
Braves,NNP,B_new_team
today,NN,O
signed,VBD,O
LHP,NNP,B_player_position
Will,NNP,B_player_name
Smith,NNP,I_player_name
to,TO,O
a,DT,O
three-year,JJ,O
contract,NN,O
worth,IN,O
$,$,B_contract_amount
39,CD,I_contract_amount
million,CD,I_contract_amount
",",",",O
with,IN,O
a,DT,O
2023,CD,O
club,NN,O
option,NN,O
for,IN,O
$,$,B_contract_amount
13,CD,O
million,CD,I_contract_amount
.,.,O
Smith,NNP,I_player_name
",",",",O
along,IN,O
with,IN,O
Braves,NNP,B_new_team
Executive,NNP,O
Vice,NNP,O
President,NNP,O
and,CC,O
General,NNP,O
Manager,NNP,O
Alex,NNP,O
Anthopoulos,NNP,O
",",",",O
will,MD,B_player_name
be,VB,O
available,JJ,O
to,TO,O
the,DT,O
media,NNS,O
on,IN,O
Tuesday,NNP,O
at,IN,O
SunTrust,NNP,O
Park,NNP,O
at,IN,O
2,CD,O
p.m.,NN,O
Smith,NNP,I_player_name
",",",",O
30,CD,B_player_age
",",",",O
saved,VBD,O
34,CD,O
games,NNS,O
for,IN,O
the,DT,O
Giants,NNPS,O
last,JJ,O
season,NN,O
",",",",O
going,VBG,O
6-0,JJ,O
with,IN,O
a,DT,O
2.76,CD,O
ERA,NNP,O
(,(,O
20,CD,O
ER/65.1,NNP,O
IP,NNP,O
),),O
in,IN,O
63,CD,O
games,NNS,O
.,.,O
The,DT,O
6-foot-5,JJ,O
",",",",O
248-pound,JJ,O
native,NN,O
of,IN,O
Newnan,NNP,O
",",",",O
Ga.,NNP,O
",",",",O
fanned,VBD,O
96,CD,O
batters,NNS,O
",",",",O
walked,VBD,O
21,CD,O
and,CC,O
allowed,VBD,O
opponents,NNS,O
to,TO,O
hit,VB,O
just,RB,O
.196,NNP,O
(,(,O
46-for-235,JJ,O
),),O
against,IN,O
him,PRP,O
as,IN,O
he,PRP,O
made,VBD,O
his,PRP$,O
first,JJ,O
All-Star,NNP,O
team,NN,O
.,.,O
He,PRP,O
limited,VBD,O
left-handed,JJ,O
hitters,NNS,O
to,TO,O
a,DT,O
.157,NN,O
(,(,O
11-for-70,JJ,O
),),O
average,NN,O
and,CC,O
two,CD,O
extra-base,JJ,O
hits,NNS,O
all,DT,O
season,NN,O
.,.,O
