The,DT,O
Pittsburgh,NNP,B_new_team_city
Pirates,NNP,B_new_team
today,NN,O
announced,VBD,O
they,PRP,O
have,VBP,O
signed,VBN,O
free,JJ,O
agent,NN,O
infielder,NN,B_player_position
JT,NNP,B_player_name
Riddle,NNP,B_player_name
.,.,O
The,DT,O
announcement,NN,O
was,VBD,O
made,VBN,O
by,IN,O
General,NNP,O
Manager,NNP,O
Ben,NNP,O
Cherington,NNP,O
.,.,O
The,DT,O
28-year-old,JJ,O
Riddle,NNP,B_player_name
has,VBZ,O
spent,VBN,O
his,PRP$,O
entire,JJ,O
professional,JJ,O
career,NN,O
in,IN,O
the,DT,O
Miami,NNP,O
organization,NN,O
after,IN,O
being,VBG,O
selected,VBN,O
by,IN,O
the,DT,O
Marlins,NNP,O
in,IN,O
the,DT,O
13th,CD,O
round,NN,O
of,IN,O
the,DT,O
2013,CD,O
First-Year,NNP,O
Player,NNP,O
Draft,NNP,O
.,.,O
