FORT,NNP,O
MYERS,NNP,O
",",",",O
FL,NNP,O
The,DT,O
Boston,NNP,B_new_team_city
Red,NNP,B_new_team
Sox,NNP,I_new_team
today,NN,O
signed,VBD,O
right-handed,JJ,O
pitcher,NN,B_player_position
Collin,NNP,B_player_name
McHugh,NNP,B_player_name
to,TO,O
a,DT,O
one-year,JJ,O
contract,NN,O
for,IN,O
the,DT,O
2020,CD,O
season,NN,O
.,.,O
To,TO,O
make,VB,O
room,NN,O
for,IN,O
McHugh,NNP,B_player_name
on,IN,O
the,DT,O
40-man,JJ,O
roster,NN,O
",",",",O
the,DT,O
club,NN,O
designated,VBD,O
right-handed,JJ,O
pitcher,NN,B_player_position
Hector,NNP,O
Velazquez,NNP,O
for,IN,O
assignment,NN,O
.,.,O
Red,NNP,B_new_team
Sox,NNP,I_new_team
Chief,NNP,O
Baseball,NNP,O
Officer,NNP,O
Chaim,NNP,O
Bloom,NNP,O
made,VBD,O
the,DT,O
announcement,NN,O
.,.,O
McHugh,NNP,B_player_name
",",",",O
32,CD,B_player_age
",",",",O
is,VBZ,O
58-43,JJ,O
with,IN,O
a,DT,O
3.95,CD,O
ERA,NNP,O
(,(,O
351,CD,O
ER/800.2,NNP,O
IP,NNP,O
),),O
in,IN,O
210,CD,O
career,NN,O
major,JJ,O
league,NN,O
outings,NNS,O
",",",",O
including,VBG,O
119,CD,O
starts,NNS,O
and,CC,O
91,CD,O
relief,NN,O
appearances,NNS,O
.,.,O
