SAN,NNP,B_new_team_city
DIEGO,NNP,I_new_team_city
The,DT,O
San,NNP,B_new_team_city
Diego,NNP,I_new_team_city
Padres,NNP,B_new_team
have,VBP,O
agreed,VBN,O
to,TO,O
terms,NNS,O
with,IN,O
Jayce,NNP,B_player_name
Tingler,NNP,B_player_name
on,IN,O
a,DT,O
three-year,JJ,O
contract,NN,O
to,TO,O
become,VB,O
the,DT,O
21st,CD,O
manager,NN,O
in,IN,O
franchise,NN,O
history,NN,O
",",",",O
Executive,NNP,O
Vice,NNP,O
President/General,NNP,O
Manager,NNP,O
A.J,NNP,O
.,.,O
Preller,NNP,O
announced,VBD,O
today,NN,O
.,.,O
Tingler,NNP,B_player_name
",",",",O
38,CD,B_player_age
",",",",O
spent,VBN,O
last,JJ,O
season,NN,O
as,IN,O
the,DT,O
Major,NNP,O
League,NNP,O
player,NN,O
development,NN,O
field,NN,O
coordinator,NN,O
for,IN,O
the,DT,O
Texas,NNP,O
Rangers,NNPS,O
in,IN,O
his,PRP$,O
13th,CD,O
season,NN,O
with,IN,O
the,DT,O
organization,NN,O
.,.,O
The,DT,O
Smithville,NNP,O
",",",",O
Mo.,NNP,O
",",",",O
native,JJ,O
moved,VBD,O
to,TO,O
the,DT,O
front,JJ,O
office,NN,O
for,IN,O
two,CD,O
years,NNS,O
to,TO,O
assume,VB,O
the,DT,O
role,NN,O
of,IN,O
assistant,JJ,O
general,JJ,O
manager,NN,O
(,(,O
2017-18,CD,O
),),O
",",",",O
overseeing,VBG,O
the,DT,O
club,NN,O
's,POS,O
player,NN,O
development,NN,O
system,NN,O
before,IN,O
returning,VBG,O
to,TO,O
the,DT,O
dugout,NN,O
as,IN,O
bench,JJ,O
coach,NN,O
to,TO,O
end,VB,O
the,DT,O
2018,CD,O
season,NN,O
.,.,O
