SAN,NNP,O
DIEGO,NNP,O
The,DT,O
Colorado,NNP,B_new_team_city
Rockies,NNP,B_new_team
announced,VBD,O
today,NN,O
that,IN,O
they,PRP,O
have,VBP,O
agreed,VBN,O
to,TO,O
terms,NNS,O
with,IN,O
right-handed,JJ,O
pitcher,NN,B_player_position
Scott,NNP,B_player_name
Oberg,NNP,I_player_name
on,IN,O
a,DT,O
three-year,JJ,O
contract,NN,O
to,TO,O
avoid,VB,O
arbitration,NN,O
that,WDT,O
will,MD,O
span,VB,O
the,DT,O
2020-2022,JJ,O
seasons,NNS,O
with,IN,O
a,DT,O
club,NN,O
option,NN,O
for,IN,O
2023,CD,O
.,.,O
Oberg,NNP,I_player_name
",",",",O
29,CD,B_player_age
",",",",O
went,VBD,O
6-1,JJ,O
with,IN,O
five,CD,O
saves,NNS,O
",",",",O
a,DT,O
2.25,CD,O
ERA,NNP,O
(,(,O
56.0,CD,O
IP,NNP,O
",",",",O
14,CD,O
ER,NNP,O
),),O
",",",",O
23,CD,O
walks,NNS,O
and,CC,O
58,CD,O
strikeouts,NNS,O
across,IN,O
49,CD,O
relief,NN,O
appearances,NNS,O
in,IN,O
2019,CD,O
ranked,JJ,O
third,JJ,O
in,IN,O
ERA,NNP,O
among,IN,O
all,DT,O
National,NNP,O
League,NNP,O
relievers,NNS,O
",",",",O
while,IN,O
his,PRP$,O
1.24,CD,O
ERA,NNP,O
(,(,O
43.2,CD,O
IP,NNP,O
",",",",O
6,CD,O
ER,NNP,O
),),O
prior,RB,O
to,TO,O
the,DT,O
All-Star,NNP,O
break,NN,O
ranked,VBD,O
second,JJ,O
was,VBD,O
placed,VBN,O
on,IN,O
the,DT,O
10-day,JJ,O
injured,JJ,O
list,NN,O
on,IN,O
Aug.,NNP,O
18,CD,O
with,IN,O
axillary,JJ,O
artery,NN,O
thrombosis,NN,O
in,IN,O
his,PRP$,O
right,JJ,O
arm,NN,O
and,CC,O
was,VBD,O
transferred,VBN,O
to,TO,O
the,DT,O
60-day,JJ,O
IL,NNP,O
on,IN,O
Aug.,NNP,O
19,CD,O
.,.,O
