LOS,NNP,B_player_age
ANGELES,NNP,I_player_age
The,DT,O
Los,NNP,B_player_age
Angeles,NNP,I_player_age
Dodgers,NNP,B_new_team
have,VBP,O
agreed,VBN,O
to,TO,O
terms,NNS,O
with,IN,O
right-handed,JJ,O
pitcher,NN,B_player_position
Jimmy,NNP,B_player_name
Nelson,NNP,B_player_name
on,IN,O
a,DT,O
one-year,JJ,O
contract,NN,O
.,.,O
Nelson,NNP,B_player_name
",",",",O
30,CD,B_player_age
",",",",O
joins,VBZ,O
the,DT,O
Dodgers,NNS,B_new_team
after,IN,O
spending,VBG,O
the,DT,O
last,JJ,O
six,CD,O
seasons,NNS,O
with,IN,O
the,DT,O
Milwaukee,NNP,O
Brewers,NNP,O
.,.,O
